dedupe_hash,whisky_name_raw,source_score,rating_points,review_year,matched_whisky_id,matched_whisky_name,name_match_score,conflict_flags,decision,decision_reason,internal_source_url,internal_audit_only
fba7d2300f061bc013698ddb,Aberfeldy 12-year-old  Limited Bottling Batch No.: 2905,,,,W000145,aberlour 12yo non-chill-filtered,57.14,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
6123986a07ee63cbd997ec7e,Aberfeldy 12-year-old  Limited Bottling Batch No.: 2905,,,,W000145,aberlour 12yo non-chill-filtered,57.14,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
3e9e9a9b229f95a046cdbb41,Aberfeldy 12-year-old  Limited Bottling Batch No.: 2905,,,,W000145,aberlour 12yo non-chill-filtered,57.14,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
ca71a2109f8a9ab46aed08ec,Aberfeldy 12-year-old  Limited Bottling Batch No.: 2905,,,,W000145,aberlour 12yo non-chill-filtered,57.14,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
486e349dadda8706d4f3356f,Aberfeldy 12-year-old  Limited Bottling Batch No.: 2905,,,,W000145,aberlour 12yo non-chill-filtered,57.14,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
40aa9152f147eedc99aff335,Aberfeldy 12-year-old  Limited Bottling Batch No.: 2905,,,,W000145,aberlour 12yo non-chill-filtered,57.14,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
06b0e7aa45c5cb201817961a,Aberfeldy 12-year-old  Limited Bottling Batch No.: 2905,,,,W000145,aberlour 12yo non-chill-filtered,57.14,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
d67916377bd4df2425a10348,Aberfeldy 12-year-old  Limited Bottling Batch No.: 2905,,,,W000145,aberlour 12yo non-chill-filtered,57.14,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
82bc248d8d78d562cf835dc5,Aberfeldy 12-year-old  Limited Bottling Batch No.: 2905,,,,W000145,aberlour 12yo non-chill-filtered,57.14,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
048d071963970fed38c0cc73,Aberfeldy 18-year-old,,,,W000282,aberfeldy 18yo,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
9b2aceb90de9255b90d0992d,Aberfeldy 18-year-old,,,,W000282,aberfeldy 18yo,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
65233025fa075aa13b16f07c,Aberfeldy 21-year-old  Limited Release,,,,W001244,jameson 18yo limited reserve,65.52,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
14e77b3266cdfcfd81d5bae5,Aberfeldy 21-year-old  Limited Release,,,,W001244,jameson 18yo limited reserve,65.52,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
2103e6c4e7200bfaa8938886,Aberfeldy 21-year-old  Limited Release,,,2014,W001244,jameson 18yo limited reserve,65.52,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
83b8a39935d3927199359a8c,Aberfeldy 21-year-old  Limited Release,,,,W001244,jameson 18yo limited reserve,65.52,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
28a8dc5d58b6182a4fa5e561,Aberfeldy 21-year-old  Limited Release,,,,W001244,jameson 18yo limited reserve,65.52,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
2d3f10076854d6c1061782ed,Aberfeldy 21-year-old  Limited Release,,,,W001244,jameson 18yo limited reserve,65.52,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
68117b820467e61284f91b30,Aberfeldy 21-year-old  Limited Release,,,,W001244,jameson 18yo limited reserve,65.52,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
579175797a988757b7e02d8b,Aberlour 12-year-old  Double Cask Matured,,,,W000352,aberlour 12yo double cask matured,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
d3321032ae7d4e7e13227e0c,Aberlour 12-year-old  Double Cask Matured,,,,W000352,aberlour 12yo double cask matured,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
50903ef8bd9266e5f17bf844,Aberlour 12-year-old  Double Cask Matured,,,,W000352,aberlour 12yo double cask matured,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
d59bf75b40bc2178db1ba8f5,Aberlour 12-year-old  Double Cask Matured,,,,W000352,aberlour 12yo double cask matured,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
dae544f8805a932097ebe02f,Aberlour 12-year-old  Double Cask Matured,,,,W000352,aberlour 12yo double cask matured,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
1286dea3137f05dee20f6a23,Aberlour 12-year-old  Double Cask Matured,,,,W000352,aberlour 12yo double cask matured,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
5ddc2b932ecb78c4ebad3e68,Aberlour 12-year-old  Double Cask Matured,,,,W000352,aberlour 12yo double cask matured,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
c406d0c0d4bb6bb9f2eafa95,Aberlour 12-year-old  Double Cask Matured,,,,W000352,aberlour 12yo double cask matured,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
79a3bc2f37308c22420a0575,Aberlour 12-year-old  Double Cask Matured,,,,W000352,aberlour 12yo double cask matured,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
b27fb5cffefd4d7ba740b192,Aberlour 12-year-old  Double Cask Matured,,,,W000352,aberlour 12yo double cask matured,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
595c3ed3e5eef267c013f9e8,Aberlour 12-year-old  Double Cask Matured,,,,W000352,aberlour 12yo double cask matured,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
374b7e4357bc588977316dcc,Aberlour 12-year-old  Double Cask Matured,,,,W000352,aberlour 12yo double cask matured,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
dfc0de57db08a9f45af6500b,Aberlour 12-year-old  Double Cask Matured,,,,W000352,aberlour 12yo double cask matured,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
1eba7326ea6a0a0a6910014d,Aberlour 12-year-old  Double Cask Matured,,,,W000352,aberlour 12yo double cask matured,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
bf39ed7d9da6f763ad033bbd,Aberlour 12-year-old  Double Cask Matured,,,,W000352,aberlour 12yo double cask matured,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
fc5b427ecca8419da64dc6a7,Aberlour 12-year-old  Double Cask Matured,,,,W000352,aberlour 12yo double cask matured,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
644b53390407c6f438728388,Aberlour 14-year-old  Double Cask Matured,,,,W000265,aberlour 16yo double cask matured,96.97,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
43649852d557ebc02e5774dd,Aberlour 14-year-old  Double Cask Matured,,,,W000265,aberlour 16yo double cask matured,96.97,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
71e9289a6b8b65d31f31f04a,Aberlour 14-year-old  Double Cask Matured,,,,W000265,aberlour 16yo double cask matured,96.97,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
aaba1741742dce558ed33458,Aberlour 14-year-old  Double Cask Matured,,,,W000265,aberlour 16yo double cask matured,96.97,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
54bd465507982fc5bfb50d26,Aberlour 14-year-old  Double Cask Matured,,,,W000265,aberlour 16yo double cask matured,96.97,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
c2a48675dfc8c9a0c9fd3bae,Aberlour 14-year-old  Double Cask Matured,,,,W000265,aberlour 16yo double cask matured,96.97,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
2d0222a3b5b6421c217d482c,Aberlour 16-year-old  Double Cask Matured,,,,W000265,aberlour 16yo double cask matured,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
fd084b71fa5534052538d810,Aberlour 16-year-old  Double Cask Matured,,,,W000265,aberlour 16yo double cask matured,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
086a088550c553066f1af41b,Aberlour 16-year-old  Double Cask Matured,,,,W000265,aberlour 16yo double cask matured,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
4f29122062e8a0a5ee54c7e6,Aberlour 16-year-old  Double Cask Matured,,,,W000265,aberlour 16yo double cask matured,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
2e97b910d227858939960c00,Aberlour 16-year-old  Double Cask Matured,,,,W000265,aberlour 16yo double cask matured,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
c03332cfc25bc54e480e2beb,Aberlour 16-year-old  Double Cask Matured,,,,W000265,aberlour 16yo double cask matured,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
3e50f6131e6c1673428fc7af,Aberlour 16-year-old  Double Cask Matured,,,,W000265,aberlour 16yo double cask matured,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
770bd56d10dc4f1768239f34,Aberlour 16-year-old  Double Cask Matured,,,,W000265,aberlour 16yo double cask matured,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
be86abb70fb2b5f8156f5fa4,Aberlour 16-year-old  Double Cask Matured,,,,W000265,aberlour 16yo double cask matured,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
cbca8254436594f272511391,Aberlour 16-year-old  Double Cask Matured,,,,W000265,aberlour 16yo double cask matured,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
c0cd16d55d35777ccfe36909,Aberlour 18-year-old,,,,W000195,aberlour 18yo,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
248bf7f482403effb34fbe0b,Aberlour Triple Cask,,,,W000265,aberlour 16yo double cask matured,64.15,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
5b78c52ead22a6c1a811ee8f,Aberlour Triple Cask,,,,W000265,aberlour 16yo double cask matured,64.15,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
609452ef5e74a0783e674808,Aberlour Triple Cask,,,,W000265,aberlour 16yo double cask matured,64.15,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
3d542192c58c871507dda9e5,Aberlour Triple Cask,,,,W000265,aberlour 16yo double cask matured,64.15,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
e0756fc3301ca737f74ac567,Allt-a-Bhainne Single Malt Scotch Whisky,,,,W000799,kavalan single malt whisky,72.73,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
18dfc2ab486f4b3309dc6a23,Allt-a-Bhainne Single Malt Scotch Whisky,,,,W000799,kavalan single malt whisky,72.73,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
0eb606fce2a15c197e544c4f,Allt-a-Bhainne Single Malt Scotch Whisky,,,,W000799,kavalan single malt whisky,72.73,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
dd35e1c7fe93ace420bff5e4,Allt-a-Bhainne Single Malt Scotch Whisky,,,,W000799,kavalan single malt whisky,72.73,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
427556b6ad23909121a4a1a1,Allt-a-Bhainne Single Malt Scotch Whisky,,,,W000799,kavalan single malt whisky,72.73,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
2bdb29cdc725eda2fb0418c7,Allt-a-Bhainne Single Malt Scotch Whisky,,,,W000799,kavalan single malt whisky,72.73,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
9a40d7a1bdaef3b491cdbc56,Amrut Cask Strength,,,,W000714,amrut cask strength,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
a53b764d800a02447860dca2,Amrut Peated  Indian Single Malt Whisky,,,,W000822,amrut indian single malt,77.42,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
d50bbc942ce67571a7e2d6ff,Amrut Peated  Indian Single Malt Whisky,,,,W000822,amrut indian single malt,77.42,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
5cb3fbe19a2e94dc8d8c8c41,Amrut Raj Igala,,,,W000288,amrut naarangi,68.97,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
248ab2cfa6972e3c69f0e7e2,Amrut Raj Igala,,,,W000288,amrut naarangi,68.97,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
6f6a71944eb5c8b5762fe126,Ardbeg An Oa,,,,W001169,ardbeg an oa,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
a25a77bb4c3fae09fb0335ce,Ardbeg An Oa,,,2017,W001169,ardbeg an oa,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
7862656fa3c51355a2b021f1,Ardbeg An Oa,,,,W001169,ardbeg an oa,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
83a9d7cc3b0d543d60266a26,Ardbeg An Oa,,,,W001169,ardbeg an oa,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
9a3b0eabb57fef93db4a1351,Ardbeg An Oa,,,,W001169,ardbeg an oa,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
2fa000c9f97499b828649499,Ardbeg An Oa,,,,W001169,ardbeg an oa,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
d3d2d0c984943863723ace6b,Ardbeg An Oa,,,,W001169,ardbeg an oa,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
ca979f1f8a55514825f18dbd,Ardbeg An Oa,,,,W001169,ardbeg an oa,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
3ad494e983b925ceacf9b2d8,Ardbeg An Oa,,,,W001169,ardbeg an oa,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
96e198491b87cf532b7ea803,Ardbeg An Oa,,,,W001169,ardbeg an oa,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
d9340a9345febe789f711718,Ardbeg Corryvreckan,,,2017,W001109,ardbeg corryvreckan,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
9bb355fce684ff4f102ee0eb,Ardbeg Corryvreckan,,,,W001109,ardbeg corryvreckan,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
3fe3027e19b70e543a4044ef,Ardbeg Corryvreckan,,,,W001109,ardbeg corryvreckan,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
c05eaafc95e1152e70d0c0cb,Ardbeg Corryvreckan,,,2017,W001109,ardbeg corryvreckan,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
2a0458ebfaf07181bd59bf7f,Ardbeg Corryvreckan,,,,W001109,ardbeg corryvreckan,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
a12e2be805340616adbfeabe,Ardbeg Corryvreckan,,,,W001109,ardbeg corryvreckan,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
7d9707772f9528a87e658245,Ardbeg Corryvreckan,,,,W001109,ardbeg corryvreckan,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
ca628ea4fb6473fba5328c92,Ardbeg Corryvreckan,,,,W001109,ardbeg corryvreckan,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
a2969c84ea2813fa3995b664,Ardbeg Corryvreckan,,,,W001109,ardbeg corryvreckan,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
86564af2d214bb32b411e3db,Ardbeg Corryvreckan,,,,W001109,ardbeg corryvreckan,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
c7fd4828f48d3433be5e9efe,Ardbeg Ten,,,,W001175,ardbeg kelpie,69.57,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
c623c9ff636665832dd81fa6,Ardbeg Ten,,,2017,W001175,ardbeg kelpie,69.57,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
dcd6b70f6c0323dff35b2d63,Ardbeg Ten,,,,W001175,ardbeg kelpie,69.57,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
b7edddffef2875674c556f2f,Ardbeg Ten,,,,W001175,ardbeg kelpie,69.57,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
75a165f9c094c9d50c0d8cba,Ardbeg Ten,,,,W001175,ardbeg kelpie,69.57,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
bcbc8d77cf8867c9b94b7e41,Ardbeg Ten,,,,W001175,ardbeg kelpie,69.57,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
7fe88729dd998d02646481e7,Ardbeg Ten,,,,W001175,ardbeg kelpie,69.57,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
b952e21867e26ca424fdecff,Ardbeg Ten,,,,W001175,ardbeg kelpie,69.57,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
dd37488fa61aa61b6ceb5f8b,Ardbeg Ten,,,,W001175,ardbeg kelpie,69.57,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
5eb823c3c0babed38b5f59e6,Ardbeg Uigeadail,,,2017,W001095,ardbeg uigeadail,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
5ffc329a5b279eb287a9c1da,Ardbeg Uigeadail,,,2008,W001095,ardbeg uigeadail,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
ca0a890a395cd396ad5aeb84,Ardbeg Uigeadail,,,,W001095,ardbeg uigeadail,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
82def98dee2d5f8039fec7af,Ardbeg Uigeadail,,,,W001095,ardbeg uigeadail,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
4751f15252a3e5df212beebf,Ardbeg Uigeadail,,,2003,W001095,ardbeg uigeadail,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
a0bb3700aff2574931b83381,Ardbeg Uigeadail,,,,W001095,ardbeg uigeadail,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
c4966f3cc3b8abc4bb1977cd,Ardbeg Uigeadail,,,,W001095,ardbeg uigeadail,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
6af0e088b6cc8506e1de89b4,Ardbeg Uigeadail,,,2020,W001095,ardbeg uigeadail,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
a0edaf1f7276a6848305ae25,Ardbeg Uigeadail,,,2017,W001095,ardbeg uigeadail,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
9301b4e87877ffffb6f57e5e,Ardbeg Uigeadail,,,,W001095,ardbeg uigeadail,100.0,,KEEP_PRODUCT_FEATURE,score_gte_94_no_conflict,,true
fe4d59ac6b16e59a0f5255dd,Ardbeg Wee Beastie,,,2020,W001175,ardbeg kelpie,64.52,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
d7c0f6cbe49ea37301844e87,Ardbeg Wee Beastie,,,,W001175,ardbeg kelpie,64.52,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
dfdc8de03a1986749891eb70,Ardbeg Wee Beastie,,,,W001175,ardbeg kelpie,64.52,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
50b8b27fcb172a2333176316,Ardbeg Wee Beastie,,,,W001175,ardbeg kelpie,64.52,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
07183f4479bf1e7a333b9518,Ardbeg Wee Beastie,,,,W001175,ardbeg kelpie,64.52,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
02d503c71da1c341bff282d0,Ardbeg Wee Beastie,,,,W001175,ardbeg kelpie,64.52,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
5864f7270c2f2480a2781d2e,Ardbeg Wee Beastie,,,,W001175,ardbeg kelpie,64.52,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
e2849b851a46b1c160fbf520,Ardbeg Wee Beastie,,,2020,W001175,ardbeg kelpie,64.52,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
93e44522f2fbd3f0f8e43bce,Ardbeg Wee Beastie,,,,W001175,ardbeg kelpie,64.52,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
1d654cfe2658af90ea87b9a0,Ardbeg Wee Beastie,,,,W001175,ardbeg kelpie,64.52,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
1305f902bcb585f6fc3dbcfd,Ardmore 12-year-old  Port Wood Finish,,,,W000366,glencadam 12yo port wood finish,70.0,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
8dbd3c91a060c17d8948adb3,Ardmore 12-year-old  Port Wood Finish,,,,W000366,glencadam 12yo port wood finish,70.0,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
80132a4b2835c9ceda0fc1a9,Ardmore 12-year-old  Port Wood Finish,,,,W000366,glencadam 12yo port wood finish,70.0,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
6b7fdb696a1c933931bafb77,Ardmore 12-year-old  Port Wood Finish,,,2015,W000366,glencadam 12yo port wood finish,70.0,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
af00a56931cebbd1bd3a99d3,Ardmore 12-year-old  Port Wood Finish,,,,W000366,glencadam 12yo port wood finish,70.0,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
8cf3e8c9efeec386078a4192,Ardmore 12-year-old  Port Wood Finish,,,,W000366,glencadam 12yo port wood finish,70.0,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
575237f91eb2bf8f1fbfc76f,Ardmore 12-year-old  Port Wood Finish,,,,W000366,glencadam 12yo port wood finish,70.0,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
577a4c41a57abbd3450c2700,Ardmore 12-year-old  Port Wood Finish,,,,W000366,glencadam 12yo port wood finish,70.0,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
f7d580229e3b8475c07c9509,Ardmore 12-year-old  Port Wood Finish,,,,W000366,glencadam 12yo port wood finish,70.0,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
f62f639c4e4c7f17d614cfbb,Ardmore 1996,,,,W000311,dalmore 18yo,58.33,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
a3680de7161744bc053574ca,Ardmore 1996,,,,W000311,dalmore 18yo,58.33,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
368aaf722d029ee67e602971,Ardmore 1996,,,,W000311,dalmore 18yo,58.33,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
e13a53cc659c706c0db37e61,Ardmore 1996,,,,W000311,dalmore 18yo,58.33,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
0c14ac004973da7911159363,Ardmore 1996,,,,W000311,dalmore 18yo,58.33,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
8de9dfe56eb0df414d76b279,Ardmore 1996,,,,W000311,dalmore 18yo,58.33,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
cab8aa36ee36b66951681444,Ardmore 1996,,,,W000311,dalmore 18yo,58.33,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
ba5c74b8fbf785649cccf1ed,Ardmore 1996,,,,W000311,dalmore 18yo,58.33,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
c96aa4428f09882943d3d9e2,Ardmore 1996,,,,W000311,dalmore 18yo,58.33,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
053cc6d2afdc436f57a09026,Ardmore 1996,,,2017,W000311,dalmore 18yo,58.33,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
68ab390a43bca1cdafbbe8a1,Ardmore Legacy  Lightly Peated,,,,W000967,bladnoch 9yo lightly peated,71.43,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
479c34219dace71e09f77901,Ardmore Legacy  Lightly Peated,,,,W000967,bladnoch 9yo lightly peated,71.43,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
c3b35c02304417c652f359fc,Ardmore Legacy  Lightly Peated,,,,W000967,bladnoch 9yo lightly peated,71.43,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
66037196168358b5e69c41a7,Ardmore Legacy  Lightly Peated,,,,W000967,bladnoch 9yo lightly peated,71.43,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
f15b09dfbb479f635ddffbad,Ardmore Legacy  Lightly Peated,,,,W000967,bladnoch 9yo lightly peated,71.43,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
3f9bfe3f9825c0f7e03ecf45,Ardmore Legacy  Lightly Peated,,,2019,W000967,bladnoch 9yo lightly peated,71.43,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
242b9854c09e773c2b919404,Ardmore Legacy  Lightly Peated,,,2021,W000967,bladnoch 9yo lightly peated,71.43,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
c1b1c26552e5413944eb6db3,Ardmore Legacy  Lightly Peated,,,,W000967,bladnoch 9yo lightly peated,71.43,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
10a85f1d81a363e5825a68c1,Ardmore Legacy  Lightly Peated,,,,W000967,bladnoch 9yo lightly peated,71.43,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
80c807cde9d4b054506adc81,Ardmore Tradition - Peated,,,,W001052,ardmore traditional cask,79.17,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
59272ad8158f4d66b8aaeee5,Ardmore Tradition - Peated,,,,W001052,ardmore traditional cask,79.17,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
cd8d150494ba955978e10f59,Ardmore Tradition - Peated,,,,W001052,ardmore traditional cask,79.17,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
f9e3dd12772930d1a77ab8eb,Ardmore Tradition - Peated,,,,W001052,ardmore traditional cask,79.17,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
7ad4940d97c6808d330ff5cf,Ardmore Tradition - Peated,,,,W001052,ardmore traditional cask,79.17,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
2efb573a4a3dadeee61cc5e8,Ardmore Tradition - Peated,,,,W001052,ardmore traditional cask,79.17,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
1c4f2ef744cf1647c99a5cde,Ardmore Tradition - Peated,,,,W001052,ardmore traditional cask,79.17,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
b81499c56fa6c42243a7bf46,Ardmore Tradition - Peated,,,,W001052,ardmore traditional cask,79.17,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
c35f6661f3c6699ae9998edc,Ardmore Traditional - Peated,,,,W001052,ardmore traditional cask,84.0,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
0e78de65349860fdc0405215,Ardmore Traditional - Peated,,,,W001052,ardmore traditional cask,84.0,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
bd34b89b2e3a52c0021846d9,Ardmore Traditional - Peated,,,,W001052,ardmore traditional cask,84.0,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
37cbf285ac287d0290e6c94d,Ardmore Triple Wood - Peated,,,,W001210,laphroaig triple wood,68.09,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
3bdf5b0cc346c3d122a2a4ce,Ardmore Triple Wood - Peated,,,2019,W001210,laphroaig triple wood,68.09,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
ef5559d37ddc4ecfb75b3271,Ardmore Triple Wood - Peated,,,,W001210,laphroaig triple wood,68.09,,REJECT_LOW_CONFIDENCE,score_lt_86,,true
