smws_code,whisky_id,name
35.55,c834e6cf-201e-5c78-b010-be478b018e5c,SMWS 35.55 - SMWS 35.55
35.57,86a1f3f7-e7a6-5c87-9819-61e00054cbd2,SMWS 35.57 - SMWS 35.57
35.64,7f0912de-77f0-5325-a171-243b27dfce41,SMWS 35.64 - SMWS 35.64
35.65,9afa2b83-efff-5b0f-b35a-e6e593a6b12c,SMWS 35.65 - SMWS 35.65
35.71,45f12fdf-f747-5e38-af1b-bed2b6b6ba26,SMWS 35.71 - SMWS 35.71
35.81,2ba5665a-cbc8-5e37-a862-f2bdcd6e1c7f,SMWS 35.81 - SMWS 35.81
35.83,e7a008ba-5147-5e95-bb8f-03c21477c157,SMWS 35.83 - SMWS 35.83
35.85,9c209d83-94ca-588a-9543-1c0d6e96b7be,SMWS 35.85 - SMWS 35.85
036.32,29ca54bc-85d4-5ca8-bed3-866a744c26df,SMWS 036.32 - An Ideal Curry Whisky
36.37,14b2e951-1feb-51ee-995c-6bcea1f7f7a7,SMWS 36.37 - An Unusual Personality
36.46,6c3b67e2-8cc8-56af-8fd8-b4dc59094e5d,SMWS 36.46 - SMWS 36.46
36.49,27867c46-80ff-5d2f-8543-40156990ab2c,SMWS 36.49 - SMWS 36.49
36.54,d6a833f4-a84c-5766-ba3a-f0703b7a75b9,SMWS 36.54 - SMWS 36.54
36.55,4daf421f-9ddf-5d38-bb34-fed03de6764f,SMWS 36.55 - SMWS 36.55
36.61,c50f9cd6-5068-5ac0-b2fc-7b1ac82a7704,SMWS 36.61 - SMWS 36.61
36.62,90bf1294-089d-5aca-870f-a8900113a7c2,SMWS 36.62 - SMWS 36.62
36.67,2925e03e-0de8-52c4-bee4-58345c070f0f,SMWS 36.67 - SMWS 36.67
36.68,41eb0894-7a23-5007-9be6-559e8f495df4,SMWS 36.68 - SMWS 36.68
36.70,4ba206a5-3c3e-58fb-b5c9-ec8eda6f1013,SMWS 36.70 - SMWS 36.70
36.76,2f6a5b3d-100b-543c-b800-625f82a41b10,SMWS 36.76 - SMWS 36.76
36.86,0c472ef8-61f0-509f-b944-62256b9b053c,SMWS 36.86 - SMWS 36.86
36.87,1b455c7a-cb06-5dd3-b324-39ab0cf63c31,SMWS 36.87 - SMWS 36.87
36.96,e7c90679-b948-5d05-8869-ca1720279d6e,SMWS 36.96 - SMWS 36.96
037.25,71b98e63-aa60-57a6-8857-ce260511dbed,SMWS 037.25 - Fiery yet Floral
37.30,fb8f7cfa-78ee-54dc-8a41-e4b3ca1a7dfb,"SMWS 37.30 - Rosemary Sprinkled nan Bread,
                  with bananas"
37.33,a5551e4a-7c00-5bae-a95a-58e25cd197ff,"SMWS 37.33 - Figs, Prunes and Dark Chocolate"
37.45,2880ac31-0882-5907-895a-677c3a693df0,"SMWS 37.45 - like the best of Thorn-
ton's"
37.46,b229f565-dc4d-54bc-b200-19ec15f9bde2,SMWS 37.46 - SMWS 37.46
37.48,2f4512ac-949a-5ad7-831f-6e4184db6bc5,SMWS 37.48 - SMWS 37.48
37.50,1a5da3d1-410a-5c83-96dc-1f37711f743d,SMWS 37.50 - SMWS 37.50
37.51,21eb6e55-420d-5684-a8cf-b5144075079b,SMWS 37.51 - SMWS 37.51
37.54,c70437b7-2004-5aca-9ba6-e43e8d80b345,SMWS 37.54 - SMWS 37.54
37.58,ace5d4d2-c540-568c-a0f4-a1dd37104ee6,SMWS 37.58 - SMWS 37.58
037.60,32e2e07a-dcdd-57a0-8375-aec61ba69854,SMWS 037.60 - SMWS 037.60
037.64,f52fbc67-53a2-5999-9e94-12f45688f00f,SMWS 037.64 - SMWS 037.64
037.75,9f9836c4-6184-5460-8a33-ba9e7263f2b3,SMWS 037.75 - SMWS 037.75
38.18,bfd02fd3-2f68-5494-89f2-8d9f5b3fe69b,"SMWS 38.18 - Pepper, Lemon and Smoke"
38.19,3b9fddcc-d2e8-5b32-b263-19521428b3fb,SMWS 38.19 - Fun Time Whisky
38.20,87258de8-1942-558a-8918-53377ccb7bce,SMWS 38.20 - SMWS 38.20
38.21,9cf39599-6bc3-555c-8a87-75fc94c81667,SMWS 38.21 - SMWS 38.21
39.104,1aedd086-0004-5f82-be3f-ac59e247b290,SMWS 39.104 - SMWS 39.104
39.110,89605e03-9f1d-56d7-a05f-d5715b3ee7d2,SMWS 39.110 - SMWS 39.110
039.43,c04d96e6-6a63-57c9-8442-c378c4a34148,"SMWS 039.43 - Like a Lime Rickey, Fresh and Clean"
039.52,c79bbbcc-7ec6-5f12-99d1-56685992deda,SMWS 039.52 - Linseed Oil on a Cricket Bat
39.57,503ce28c-d1ed-54e5-aba5-eeb9bd1d271b,SMWS 39.57 - Urbane and Demure
39.71,5d7620b8-8700-5341-8367-bdfc4c989ad4,"SMWS 39.71 - Ah yes,"
39.75,4e6807e5-e7c8-5446-be82-a46029dbc2e3,SMWS 39.75 - SMWS 39.75
39.81,3c154b07-aca5-59ce-a677-a29b043b961a,"SMWS 39.81 - honeysuckle by a
    garden gate"
39.83,96cb248e-106e-5cc5-aad7-a2e5f389bd62,SMWS 39.83 - SMWS 39.83
39.84,32be3d9b-413c-5cfc-a053-d8dbab8bcd60,SMWS 39.84 - SMWS 39.84
39.89,5a823447-dca9-5d25-a2f0-edda49de4929,SMWS 39.89 - SMWS 39.89
39.92,55a30f70-fd7e-5772-acce-9b00a08956ca,SMWS 39.92 - SMWS 39.92
39.93,adb7699c-9e1c-53fb-a00a-f42b32d75885,SMWS 39.93 - SMWS 39.93
39.94,1fb8afd9-e89a-5435-8bcf-3ad839088a2b,SMWS 39.94 - SMWS 39.94
39.95,54f8070c-a704-56c2-928b-ab0ca9731805,SMWS 39.95 - SMWS 39.95
39.98,6efe3504-3026-5aa6-ad5a-aa317e561375,SMWS 39.98 - SMWS 39.98
39.99,859e54f2-410c-5b36-925c-5edd44d347f1,SMWS 39.99 - SMWS 39.99
41.43,f436ba72-8ca2-5aaf-82e6-886efe2603b2,SMWS 41.43 - SMWS 41.43
41.46,3664b0f4-08fe-50d0-85cb-40ea92995cfb,SMWS 41.46 - SMWS 41.46
41.49,aaa00244-00d2-5dba-9fb4-db4a209b835a,SMWS 41.49 - SMWS 41.49
41.50,3a42ba7c-6d46-5712-bc9a-a00ac2a96d79,SMWS 41.50 - SMWS 41.50
41.51,f39ecaf0-c8a9-58d1-b69c-de2bd508682e,SMWS 41.51 - SMWS 41.51
41.54,56d18e9e-213a-59c7-9033-3d6fdca3d67b,SMWS 41.54 - SMWS 41.54
41.57,7bf5a7d9-12b0-51b3-86a3-341e9899ca3d,SMWS 41.57 - SMWS 41.57
41.58,917d22c8-e7d3-528e-a919-fa72e1da304f,SMWS 41.58 - SMWS 41.58
41.61,509c177d-1834-57d9-a630-68ddacb1fef9,SMWS 41.61 - Everything I look for in a dram!
41.66,c1660acc-a4e8-5d22-92b8-30e894298475,SMWS 41.66 - SMWS 41.66
41.67,296c029e-4113-5088-991a-02682c7f36dd,SMWS 41.67 - SMWS 41.67
41.71,1df09e00-8b48-5308-ba93-f961345c7edc,SMWS 41.71 - SMWS 41.71
42.10,f7887fcd-a423-5627-9b75-3a971f7c1534,SMWS 42.10 - SMWS 42.10
42.16,18f7886d-5a8a-55c3-98fc-877e21cecacc,SMWS 42.16 - W H AT I T SAYS O N T H E T I N
42.17,34f2f60a-8227-5f1b-b352-0882b09cff3c,SMWS 42.17 - SMWS 42.17
42.19,e07d0d92-5962-5e73-83ec-3bbdeca8d21c,SMWS 42.19 - SMWS 42.19
42.20,666fcc89-034e-57b3-aaa8-c48bab6959e4,SMWS 42.20 - SMWS 42.20
43.15,59761d20-d362-5720-ba97-1e8d1bf89362,SMWS 43.15 - An Old Sea-Dog
44.27,8ad5b983-e855-57fb-8289-a246738d047a,SMWS 44.27 - Breathless!
44.41,44928acd-7487-5a57-b1cf-453f11087454,SMWS 44.41 - chunky mouthful
44.43,37f64680-31f6-57a9-ba7c-ada049149bf6,SMWS 44.43 - SMWS 44.43
44.48,83c97133-df0a-53b7-9681-48c21b7d5794,SMWS 44.48 - SMWS 44.48
44.49,91c92fe2-775c-519e-b6ac-581d2cfbb898,SMWS 44.49 - SMWS 44.49
44.51,a92672e0-aa52-506e-8a34-918103f6cf30,SMWS 44.51 - SMWS 44.51
44.55,6f5d57e1-9efa-5810-8ea2-e4eb7188c876,SMWS 44.55 - SMWS 44.55
44.58,4da4e3a7-11ef-5569-8929-0446461c150c,SMWS 44.58 - SMWS 44.58
44.59,8cfae60b-1520-5fac-9194-7bbbf4582a72,SMWS 44.59 - SMWS 44.59
44.60,fc05742a-2324-55aa-9157-91546ef3f295,SMWS 44.60 - SMWS 44.60
44.63,b0eda85a-3cd3-5a21-b3d3-a437d1c55364,SMWS 44.63 - SMWS 44.63
44.65,6e718c30-489c-5113-b724-d7c3e4a45079,SMWS 44.65 - SMWS 44.65
44.67,19a52edc-7bd3-5c11-9eb0-41f401d73c85,SMWS 44.67 - SMWS 44.67
045.15,270993c6-b31a-5ea9-bfd4-f1fe45df7294,"SMWS 045.15 - Maraschino Cherries, Toffee
                and Fresh Butter"
046.12,79d53b1e-3c1a-59f0-b427-9ac52f18d45f,SMWS 046.12 - Prosutto and Leather Bags
46.16,086f622f-b23c-508d-b448-8218aec33aea,SMWS 46.16 - Ginger and Spice
46.19,9760d26e-28f1-57a7-baf2-b5b089d7e38f,SMWS 46.19 - SMWS 46.19
46.21,41ff30fe-8319-5774-bd9c-ec01fb9413ab,SMWS 46.21 - SMWS 46.21
46.23,0330f875-4590-5a45-8118-45f2af3b64c9,SMWS 46.23 - SMWS 46.23
46.27,98e75ccb-c392-5a4a-8ec4-5d6e1a2784b2,SMWS 46.27 - SMWS 46.27
46.29,abce6bf1-3c63-5b38-a750-df2b8cca014a,SMWS 46.29 - SMWS 46.29
46.30,cc6f4607-d430-5bd9-8bf3-3236889b6800,SMWS 46.30 - SMWS 46.30
46.31,bde62812-00f3-515a-897a-62a179eb64f1,SMWS 46.31 - SMWS 46.31
048.08,e23a3a10-0802-522f-b09a-b92aabcd8e18,SMWS 048.08 - Fantastic Evolution
48.17,385b565a-6903-51c9-bf5c-1e19576e6618,SMWS 48.17 - SMWS 48.17
48.20,2585098f-b06e-5895-89b3-98a27389428b,SMWS 48.20 - SMWS 48.20
48.24,3762f537-f9cd-5c03-a7de-089b3027e9b4,SMWS 48.24 - SMWS 48.24
48.26,028e1935-5750-5873-aecc-57af34268a7a,SMWS 48.26 - SMWS 48.26
48.29,8cdf2bea-62dc-5dbf-a052-175b93919b7e,SMWS 48.29 - SMWS 48.29
48.34,4a5092b0-82c8-50a0-a478-dc77819b2261,SMWS 48.34 - SMWS 48.34
48.37,fcfad8c4-ad35-5ff7-b276-06d068b48bfc,SMWS 48.37 - SMWS 48.37
48.41,0fba713a-af35-524d-94a7-a7516e0aa71b,SMWS 48.41 - SMWS 48.41
48.42,9fb26511-7b59-5f7b-a6a3-57fb3509a5c2,SMWS 48.42 - SMWS 48.42
48.43,1e41f13d-f274-594e-ab20-a9cf6666c04c,SMWS 48.43 - SMWS 48.43
48.46,77eb1e93-718c-5ae5-a01b-70ae954fdf26,SMWS 48.46 - SMWS 48.46
48.50,4302fa92-9ccc-562b-91e1-e9f1c0c9ab5e,SMWS 48.50 - SMWS 48.50
48.54,806765a7-c962-5e8b-a05a-442a8ac49e72,SMWS 48.54 - Delicious!
49.10,db0e5646-1718-57e5-adc8-103b3cea1870,SMWS 49.10 - A Royal Aperitif
050.23,a7be045d-a627-5465-9c5e-54658dd85d29,SMWS 050.23 - Spring Honey
50.35,b37d3fd8-5f0f-50c9-9636-2be8259c829d,"SMWS 50.35 - Caramel, Chocolate and Coffee"
50.40,2d15eb2d-320f-57ab-ba20-dda7d78f7730,SMWS 50.40 - SMWS 50.40
50.42,96a19d62-b912-5171-9419-1da846c9bd29,SMWS 50.42 - SMWS 50.42
50.45,85a69fd7-65cf-5639-9e85-c33d8d586cd5,SMWS 50.45 - SMWS 50.45
50.46,7b834e94-e90f-51b3-a140-0ac49ac6b29e,SMWS 50.46 - SMWS 50.46
50.49,5747bc85-3f45-5b79-9935-9e6f7000de43,SMWS 50.49 - SMWS 50.49
50.51,b9b1b2a7-2510-5e08-a167-47d71fe5a30f,SMWS 50.51 - SMWS 50.51
50.56,9d6a8a28-1dfa-54f3-a920-47bdd79a7d92,SMWS 50.56 - SMWS 50.56
50.64,cc5132bb-137d-57d7-a5ea-b0502b379678,SMWS 50.64 - SMWS 50.64
50.66,6fc337aa-39e2-54cc-a083-2b8464220478,SMWS 50.66 - SMWS 50.66
50.67,843738ae-7af0-5796-bed4-c230cc9a7488,SMWS 50.67 - SMWS 50.67
50.70,1a8d9905-b697-58f1-a50c-51c0d6a294bc,SMWS 50.70 - SMWS 50.70
50.80,b9778eda-edf4-5da4-b948-87579eeac70a,SMWS 50.80 - SMWS 50.80
052.14,91e190fd-f25d-5e25-b88b-4019de8a7140,SMWS 052.14 - Wet Bladderwack
52.20,5ac41468-15ed-5bce-b57d-aa2efe76dd3d,SMWS 52.20 - SMWS 52.20
53.23,c8ff908b-57c0-53c0-b4eb-e4b937c96110,SMWS 53.23 - It Comes From the Sea
53.108,e00d6a82-80c7-54ef-a39f-2385bd7c897d,SMWS 53.108 - Magic
53.109,777cbd6e-d905-579d-8cd1-64058dccc1f2,SMWS 53.109 - Poetry and Moonlight
53.111,9389b180-caad-501a-a44b-06d1f2630566,SMWS 53.111 - Smoke and Soot with Liquorice Root
53.133,39b08c20-64b4-5898-b4f0-728abaf561c2,SMWS 53.133 - SMWS 53.133
53.138,e3910df1-672f-5b6a-be82-2d202c566e4b,SMWS 53.138 - SMWS 53.138
53.139,07b1c861-282c-5720-9def-4ac51caf9781,SMWS 53.139 - SMWS 53.139
53.144,25b3ee7d-bbc4-5ea8-af11-b89e112783be,SMWS 53.144 - Buckets of tar and brine
53.147,9bed8feb-1862-5235-a45e-3405b11c3824,SMWS 53.147 - SMWS 53.147
53.151,284d4f4f-2ba6-5bca-ac91-9cee292eace6,SMWS 53.151 - SMWS 53.151
53.153,d216d8d4-6225-5c27-8a34-54239630f1ed,SMWS 53.153 - SMWS 53.153
53.154,a693f1e5-db09-55fe-9849-9ff051d59b01,SMWS 53.154 - SMWS 53.154
53.157,c0653142-474c-5df6-a254-c6ebd03056ca,SMWS 53.157 - SMWS 53.157
53.158,d6909c8a-a5a3-5dd7-9dfe-cb615c8ecc02,SMWS 53.158 - SMWS 53.158
53.160,61f6ade1-0e01-54c3-b45f-c2bfab3aede1,SMWS 53.160 - SMWS 53.160
53.162,a73ce705-9e34-5e6e-bb65-6c445696606d,SMWS 53.162 - SMWS 53.162
53.163,3a013e9d-b96d-5aef-8afb-a8e7a7f7fe8d,SMWS 53.163 - SMWS 53.163
53.165,a052f8b6-7ab6-5e1a-9875-d6c848b4b9bd,SMWS 53.165 - SMWS 53.165
53.167,df8f5a84-ea57-57e6-9f0d-67e08fb9cf89,SMWS 53.167 - SMWS 53.167
53.172,beacf7b7-2d48-5156-a876-122908987681,SMWS 53.172 - SMWS 53.172
53.173,85550d8f-a0f3-5f20-b198-29f42eedcdf1,SMWS 53.173 - SMWS 53.173
53.182,6dc813b5-7b1f-5df5-a7a9-ec907127c9af,SMWS 53.182 - SMWS 53.182
53.184,f35f96fd-559d-5df5-865c-ba94960e6a05,SMWS 53.184 - SMWS 53.184
53.186,eb0cf410-3db6-582a-8224-d11a64e5057c,SMWS 53.186 - SMWS 53.186
53.187,fd4d2419-0409-56f9-b32d-0a6ccca825d2,SMWS 53.187 - SMWS 53.187
53.188,196991f7-f1d5-5af2-ad7a-029c977645f2,SMWS 53.188 - SMWS 53.188
53.190,d3bf7371-cc2f-5aec-a548-49c4eb3c8e1f,SMWS 53.190 - SMWS 53.190
53.191,5970e91d-71df-52b6-a0e0-e0aa2faa13b2,SMWS 53.191 - SMWS 53.191
53.192,4c32153c-e562-5860-900c-fd8e605492b5,SMWS 53.192 - SMWS 53.192
53.194,be730245-3090-5356-8fba-73a7a294e7c6,SMWS 53.194 - SMWS 53.194
53.197,e90b6a4d-636c-5545-901b-dc464a1331d3,SMWS 53.197 - SMWS 53.197
53.200,58b4ad62-5373-5233-bfb1-3ca4c7da74b9,SMWS 53.200 - SMWS 53.200
53.205,45996da7-518a-59ba-b614-6e14c20dd62c,SMWS 53.205 - SMWS 53.205
53.206,0fcfaf79-a9e3-50aa-a665-71c43bc9eb8e,SMWS 53.206 - SMWS 53.206
53.207,cd9808c2-defb-5733-a491-143eb8d2ee07,SMWS 53.207 - SMWS 53.207
53.210,44d8e157-3dcb-5a5c-b550-e6302534970a,SMWS 53.210 - SMWS 53.210
53.211,71a423f5-47e4-5e4c-b0c2-8486bfae713e,SMWS 53.211 - SMWS 53.211
53.216,188ace10-8a4f-519b-a7ef-a5183e90035d,SMWS 53.216 - SMWS 53.216
53.218,936ce7ea-f917-5201-b4dc-74ca98bc589a,SMWS 53.218 - SMWS 53.218
53.222,e1077472-1933-5fdd-9a28-9e782d9ab326,SMWS 53.222 - SMWS 53.222
53.226,8f5461e8-ab06-5e8c-824d-d1cddb31b470,SMWS 53.226 - SMWS 53.226
53.231,0d9b8cd5-74a2-5cd7-93b0-434f1a99a6ba,SMWS 53.231 - super spicy
53.233,a1bb7eff-6075-505e-8ce2-14f6154cb3f5,SMWS 53.233 - SMWS 53.233
53.236,bfb8a784-5702-5965-8d67-7035e05753e9,SMWS 53.236 - SMWS 53.236
053.75,007bf2d9-9c97-561f-8650-5d4931bae397,SMWS 053.75 - An Attack on The Taste Buds
053.88,64d33da3-1392-59dc-8a7c-af4661a698d1,SMWS 053.88 - The Peat Genie
053.91,61d3c126-8025-5d09-ae07-d7ee898ca760,SMWS 053.91 - Pork Crackling in an Old Library
053.95,6855efc6-fac0-5ebe-834d-bb2a2dad1326,SMWS 053.95 - Velvet Sweetness
054.22,09ac3910-9922-5aee-8ec7-cf7dd18b2dd9,SMWS 054.22 - A Bag of Tricks
54.28,e40b5542-18bf-5aa9-88cc-26d646a20fec,"SMWS 54.28 - like biting a nurse wear-
ing rubber gloves and apron"
54.29,3a6a46f8-7199-53ac-b73b-70638bd2c2dd,SMWS 54.29 - SMWS 54.29
54.31,0e11e7bd-1ca1-51c2-a5d2-3ebd538c0ae6,SMWS 54.31 - SMWS 54.31
54.34,581e428b-48c8-5de5-aa47-b33ebd55121b,SMWS 54.34 - SMWS 54.34
54.35,10a9c185-23ed-5ff8-bc16-fb93438afa02,SMWS 54.35 - SMWS 54.35
54.37,d07a18c2-5524-57de-bcb3-d39ad082af49,SMWS 54.37 - SMWS 54.37
54.42,4a9ca920-e6e8-5174-be70-a21dd127f279,SMWS 54.42 - SMWS 54.42
55.19,c3bb66dc-0665-58f9-9784-933c81a44a84,SMWS 55.19 - SMWS 55.19
55.20,21ddd7df-7535-50ef-8230-4845eeac0f53,SMWS 55.20 - SMWS 55.20
55.21,ae79c455-2c52-5e0c-9c7f-eb7086a1ae9c,SMWS 55.21 - SMWS 55.21
55.23,5bb56175-5b79-5232-917c-8c9fa5d87186,SMWS 55.23 - SMWS 55.23
55.26,b20cea86-25f7-52af-8482-937bb6f78452,SMWS 55.26 - SMWS 55.26
55.28,338ee651-18bf-5228-8b30-50135e91e0b8,SMWS 55.28 - SMWS 55.28
55.31,b3177a1c-75c5-5146-b929-aa12686e65c4,SMWS 55.31 - SMWS 55.31
58.15,1360d5cd-1c8a-5e10-b2ae-027aa400c34d,SMWS 58.15 - SMWS 58.15
58.17,94eb839f-67b1-5f79-83c4-cc4e443957a7,"SMWS 58.17 - NOT SHAKEN, NOT STIRRED"
58.18,d1c51c06-1f97-5233-bc06-43685e06e37f,SMWS 58.18 - SMWS 58.18
058.8,0b396ef6-d42a-5696-b73d-6ffc6167d19f,SMWS 058.8 - Sid Viscous
59.21,fe6f69c1-6d2f-542c-ac5c-da11d61f070f,SMWS 59.21 - SMWS 59.21
059.26,b70ae197-6588-5cc2-81c1-8a2813089154,"SMWS 059.26 - Sweet, Buttery and Malty"
059.29,314b3fcb-a384-57ac-8293-0ace3401a8dc,SMWS 059.29 - Honey and Lemons
059.32,42812528-9261-5bb6-9024-864d8d78cb27,SMWS 059.32 - A Mild Mannered Chameleon
59.39,c7000075-6e4e-539b-a2c2-e016ea3336ce,SMWS 59.39 - gateway to Narnia!
59.40,64c9c84f-64ae-5ab9-8dd0-2db5839d53c8,SMWS 59.40 - SMWS 59.40
59.41,b9ae0e40-4622-576c-8288-e24d0d00b4e7,SMWS 59.41 - SMWS 59.41
59.48,757eae60-5e83-5475-ba55-c2907b8b93e9,SMWS 59.48 - SMWS 59.48
59.49,9a23dba3-6324-5374-b611-84734b86b04c,SMWS 59.49 - SMWS 59.49
59.51,ef48b040-83db-5c6b-95da-cc3f219c9a45,SMWS 59.51 - SMWS 59.51
62.13,68e01dd9-147e-55df-b08b-4185fbeb26b4,"SMWS 62.13 - Prunes, Coffee Beans and Almonds"
62.16,2b28b0ac-5533-57d5-aafb-cd990d7c350f,SMWS 62.16 - A Classic
062.8,80b95c2f-d9d6-514b-b5cd-3c18774d2a7b,SMWS 062.8 - Licorice and Fruit
63.23,477544ad-871e-5747-927e-c73dfd020c4d,SMWS 63.23 - SMWS 63.23
63.26,68640243-ac86-56de-b3d7-b1c51baf2768,SMWS 63.26 - SMWS 63.26
63.27,6a608283-1078-579e-9c99-b0f0418ac01d,SMWS 63.27 - SMWS 63.27
63.29,35889486-794e-59a6-959b-d5a1c03bd14a,SMWS 63.29 - SMWS 63.29
63.31,c89c8404-2033-5b00-a517-c9d0ee9e1963,SMWS 63.31 - SMWS 63.31
63.35,56e069bf-6886-507d-9dbd-ecbcc162a7e5,SMWS 63.35 - SMWS 63.35
064.11,27aff9f7-a2de-5b17-be60-fc35ac6c9a3a,SMWS 064.11 - Burnt Heather Dipped in Syrup
64.13,6f658247-ce6c-5917-9718-99c92d81dab6,SMWS 64.13 - Fizzy Sweets and Nutty Chocolate
64.19,da1b0001-0e00-5f4d-bd61-9d9b7d9fae41,SMWS 64.19 - Woof!
64.21,7fa0edcd-1e28-5989-9177-f2a5db78309c,SMWS 64.21 - SMWS 64.21
64.26,a73b1b26-a38b-5396-936d-23002c59e795,SMWS 64.26 - SMWS 64.26
64.27,2b9e88ea-4e1d-5c0e-80bf-67b9c3821999,SMWS 64.27 - SMWS 64.27
64.33,28991b99-efbe-5455-a719-85300fe54ce1,SMWS 64.33 - SMWS 64.33
64.35,b4163c3c-da78-5f90-8620-a0ed7d133c80,SMWS 64.35 - SMWS 64.35
64.42,c77dc32b-7a8e-51b6-8192-fbe688c9dc51,SMWS 64.42 - SMWS 64.42
64.43,ff90728b-cad1-5e26-9dee-a05f77bbe9ea,SMWS 64.43 - SMWS 64.43
64.46,4eceb843-dc6e-5916-ac2a-5c8a146b0e51,SMWS 64.46 - SMWS 64.46
64.50,bf4ed8be-0ac8-5fe2-b3b5-9334cff8213a,SMWS 64.50 - SMWS 64.50
64.59,c2eef6be-e5bc-5f34-86c6-3cfcc5ad024c,SMWS 64.59 - SMWS 64.59
64.65,9586f469-fd6a-5a10-884b-c40e3548630b,SMWS 64.65 - SMWS 64.65
66.23,32e77202-b5f9-55fa-85cf-3b2e96d47d7c,SMWS 66.23 - Delicious and Yummy
66.30,dec9a160-dd2d-5d5d-a272-063409e324b2,SMWS 66.30 - SMWS 66.30
66.31,c8f0d9c2-3493-55b8-9cee-b48505bb6595,SMWS 66.31 - SMWS 66.31
66.32,64bc4415-7c60-5a64-90e0-a9ee8138c282,SMWS 66.32 - SMWS 66.32
66.33,3f0ae34f-aa07-5a8d-b2b8-a75bd7d0dc04,SMWS 66.33 - SMWS 66.33
66.35,f8576ff5-fced-5d2a-9669-d8b4ec279255,SMWS 66.35 - SMWS 66.35
66.38,0a887b33-5aa5-5b35-8926-ef5eaeb9adb7,SMWS 66.38 - SMWS 66.38
66.42,ca9e0464-af5c-543a-a8c6-6882f5bd64d0,SMWS 66.42 - SMWS 66.42
66.44,f8606bf9-98cf-57dc-982b-517ed63dfe62,SMWS 66.44 - SMWS 66.44
66.46,5a1f5982-ab45-5817-bd30-555c7d76894c,SMWS 66.46 - SMWS 66.46
66.47,8db39548-50e3-51f6-87dc-ca1fdf263e06,SMWS 66.47 - SMWS 66.47
66.49,5113f64a-ab5f-512f-ac73-1a7c5d6cfd54,SMWS 66.49 - SMWS 66.49
66.50,003ad896-ff8c-513e-b983-26330f7873cc,SMWS 66.50 - SMWS 66.50
66.54,10d0f418-ac1c-5558-a884-3a2d5319526b,SMWS 66.54 - SMWS 66.54
66.59,07367bd2-7af5-5b27-8dc7-6a6cd9bc2fce,SMWS 66.59 - SMWS 66.59
66.62,d68e08d8-7767-5ea3-afad-70d0ab12b8cb,SMWS 66.62 - SMWS 66.62
66.65,33d8c3cd-e69f-5cc4-a5d9-f45f76db41ef,SMWS 66.65 - SMWS 66.65
66.67,6e03dc86-a730-58b4-9c57-95febe213473,SMWS 66.67 - SMWS 66.67
66.84,51e65455-edaf-5f32-a2b2-940fde378821,SMWS 66.84 - SMWS 66.84
66.90,a3c6cd0a-c560-54d1-900a-9bbc96a86862,SMWS 66.90 - SMWS 66.90
68.9,98c5807f-5dfd-5aa7-a177-9f479bd71266,"SMWS 68.9 - Apple Strudel, Dark Chocolate and Espresso"
069.13,fba66419-a0be-5d5d-ac29-f9d068c48282,SMWS 069.13 - A Schizophrenic
069.9,04a7283f-4adb-5344-8927-0c604404c5c9,SMWS 069.9 - A Luxurious Holiday Dram
70.10,0da77f45-86ad-55d0-b850-f0288859a360,SMWS 70.10 - SMWS 70.10
70.12,094b5ceb-44ee-5701-b034-c068606564f8,SMWS 70.12 - SMWS 70.12
70.13,903f4428-d7b6-5f6d-99ba-bebe5cf4f865,SMWS 70.13 - SMWS 70.13
70.8,e8f62e02-e7d7-521d-be39-ab07f29b9165,SMWS 70.8 - SMWS 70.8
71.30,61feb702-492b-5674-b911-5ae85fe3918d,SMWS 71.30 - Macadamia and Medicine
71.33,acf667d2-4834-5850-a161-124d162e118b,SMWS 71.33 - SMWS 71.33
71.34,96c03c86-ec05-545c-ae61-95e0a6962f6a,SMWS 71.34 - SMWS 71.34
71.35,7433c595-2faf-59e1-b1c7-68efc3409d34,SMWS 71.35 - SMWS 71.35
71.38,bce07d6a-1f60-5499-9e6c-59ea276d8d86,SMWS 71.38 - SMWS 71.38
71.40,0eb2c004-ff1c-57fa-985b-03271491f196,SMWS 71.40 - SMWS 71.40
71.41,08888c37-9fc1-590c-9147-6c4cec08d9fa,SMWS 71.41 - SMWS 71.41
71.42,932686e9-a892-5876-848c-8eaa8e72cabb,SMWS 71.42 - SMWS 71.42
072.12,47a34571-038c-5966-81d9-5fe9c0536813,SMWS 072.12 - Apricot Cream
072.16,030dc8b5-ae27-5156-acb8-ee9224985625,SMWS 072.16 - Sensual and Fecund
72.22,bc8e3289-0ab7-57d9-8b9a-42554754f4d5,SMWS 72.22 - SMWS 72.22
72.24,fc17fc25-f5ce-5afb-8926-190c8f6d006d,SMWS 72.24 - SMWS 72.24
72.25,7602cca3-5fce-5890-b0c8-87dc7621a683,SMWS 72.25 - SMWS 72.25
72.29,8e16168f-3257-5638-ac7b-7e31fc0a9f3e,SMWS 72.29 - SMWS 72.29
72.34,c45f760d-d60c-5016-8d27-e0934ef882aa,SMWS 72.34 - SMWS 72.34
72.38,ca1fe3c6-a0eb-5dd7-a92a-de5c475cdf59,SMWS 72.38 - SMWS 72.38
72.39,7f7c7191-50b2-52e6-a84f-226071d1c41b,SMWS 72.39 - SMWS 72.39
72.41,adaae249-2a59-5059-aa4d-09eff1f0f0af,SMWS 72.41 - SMWS 72.41
72.43,2e954436-5611-52fc-a7aa-68ae5303ce3d,SMWS 72.43 - SMWS 72.43
