staging_id,smws_code,staging_name,matched_whisky_id,matched_name,score,classification,age,abv
653,94.4,"Highland, Eastern",09f3e5e3-5c92-526c-b8e1-4b0fc4b7f27d,Fettercairn SMWS 94.4 - A Once in a Lifetime Dram,0.783,REVIEW,24.0,52.3
