api_id,api_slug,api_name,match_category,master_id,master_name
541,jameson-caskmates-stout-edition-release-2020,Jameson Caskmates Stout Edition (2020),manual_review,,jameson caskmates stout edition
303,balcones-texas-single-malt,Balcones Texas Single Malt,manual_review,,balcones texas single malt whisky
135,bulleit-95-rye,Bulleit 95 Rye,manual_review,,bulleit rye
118,jack-daniels-single-barrel-select,Jack Daniel's Single Barrel Select,manual_review,,jack daniel's single barrel rye
66,wild-turkey-101,Wild Turkey 101,manual_review,,wild turkey 101 rye
