source,source_file,source_row,brand_name,type,owner,distillery,country,whisky_count,link,match_status,matched_id,confidence_score,review_status
whiskynet.pl,brands.csv,70,Cotswolds Whisky,Distillery brand,Cotswolds Distillery Ltd.,Cotswolds Distillery,England,2,https://whiskynet.pl/en/brands/cotswolds-whisky,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,71,Crafty,Distillery brand,"Sam Heughan, Alex Norouzi (2025)",Galloway Distillery (Crafty),Scotland,0,https://whiskynet.pl/en/brands/crafty,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,72,Cragganmore,Distillery brand,Diageo,Cragganmore Distillery,Scotland,2,https://whiskynet.pl/en/brands/cragganmore,EXACT_MATCH,Cragganmore,1.0,APPROVED
whiskynet.pl,brands.csv,73,Craigellachie,Distillery brand,John Dewar & Sons,Craigellachie Distillery,Scotland,1,https://whiskynet.pl/en/brands/craigellachie,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,74,Cutty Sark,Official brand,La Martiniquaise,—,Scotland,1,https://whiskynet.pl/en/brands/cutty-sark-brand,EXACT_MATCH,Cutty Sark,1.0,APPROVED
whiskynet.pl,brands.csv,75,Daftmill,Distillery brand,Francis and Ian Cuthbert,Daftmill,Scotland,0,https://whiskynet.pl/en/brands/daftmill,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,76,Dailuaine,Distillery brand,Diageo,Dailuaine,Scotland,0,https://whiskynet.pl/en/brands/dailuaine,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,77,Dalmore,Distillery brand,Whyte & Mackay,Dalmore Distillery,Scotland,3,https://whiskynet.pl/en/brands/dalmore,EXACT_MATCH,Dalmore,1.0,APPROVED
whiskynet.pl,brands.csv,78,Dalmunach,Distillery brand,Pernod Ricard,Dalmunach Distillery,Scotland,0,https://whiskynet.pl/en/brands/dalmunach,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,79,Dalwhinnie,Distillery brand,Diageo,Dalwhinnie,Scotland,1,https://whiskynet.pl/en/brands/dalwhinnie,EXACT_MATCH,Dalwhinnie,1.0,APPROVED
whiskynet.pl,brands.csv,80,Darkness,Official brand,Atom Brands,—,England,1,https://whiskynet.pl/en/brands/darkness-brand,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,81,Daviess County Bourbon,Official brand,Luxco,Lux Row Distillers,USA,3,https://whiskynet.pl/en/brands/daviess-county-bourbon-brand,FUZZY_MATCH,daviess county cabernet,0.8,MANUAL_REVIEW
whiskynet.pl,brands.csv,82,Deanston,Distillery brand,Distell,Deanston,Scotland,1,https://whiskynet.pl/en/brands/deanston,EXACT_MATCH,Deanston,1.0,APPROVED
whiskynet.pl,brands.csv,83,Dewar’s,Official brand,John Dewar & Sons,—,Scotland,2,https://whiskynet.pl/en/brands/dewar-s-brand,EXACT_MATCH,Dewar’s,1.0,APPROVED
whiskynet.pl,brands.csv,84,Dingle Whiskey,Distillery brand,Porterhouse Group,Dingle Whiskey Distillery,Ireland,0,https://whiskynet.pl/en/brands/dingle-whiskey,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,85,Dornoch,Distillery brand,Dornoch Distillery Company,Dornoch,Scotland,0,https://whiskynet.pl/en/brands/dornoch,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,86,Douglas Laing,Independent bottler,Douglas Laing & Co.,—,—,0,https://whiskynet.pl/en/brands/douglas-laing,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,87,Drumshanbo,Distillery brand,PJ Rigney Distillery & International Brands Ltd,"Shed Distillery, The",Ireland,0,https://whiskynet.pl/en/brands/drumshanbo,EXACT_MATCH,Drumshanbo,1.0,APPROVED
whiskynet.pl,brands.csv,88,Dublin Liberties Irish Whiskey,Distillery brand,Dublin Liberties Irish Whiskey,"Dublin Liberties Distillery, The",Ireland,0,https://whiskynet.pl/en/brands/dublin-liberties-irish-whiskey,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,89,Duncan Taylor Scotch Whisky,Independent bottler,Duncan Taylor Scotch Whisky Ltd.,—,Scotland,0,https://whiskynet.pl/en/brands/bottler-duncan-taylor,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,90,Dunphail,Distillery brand,Dunphail Distillery Ltd - the Jones family,Dunphail,Scotland,0,https://whiskynet.pl/en/brands/dunphail,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,91,Dunville’s,Distillery brand,"Old Comber, Ban Poitín",Echlinville Distillery,Northern Ireland,0,https://whiskynet.pl/en/brands/dunvilles,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,92,Elements of Islay,Official brand,Speciality Drinks Ltd.,—,England,1,https://whiskynet.pl/en/brands/elements-of-islay-brand,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,93,Elijah Craig,Distillery brand,"Heaven Hill Distilleries, Inc",Heaven Hill Distillery,USA,4,https://whiskynet.pl/en/brands/elijah-craig,EXACT_MATCH,Elijah Craig,1.0,APPROVED
whiskynet.pl,brands.csv,94,Elixir Distillers,Independent bottler,Elixir Distillers,—,—,0,https://whiskynet.pl/en/brands/elixir-distillers,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,95,Evan Williams,Distillery brand,"Heaven Hill Distilleries, Inc",Heaven Hill Distillery,USA,0,https://whiskynet.pl/en/brands/evan-williams,EXACT_MATCH,Evan Williams,1.0,APPROVED
whiskynet.pl,brands.csv,96,Fercullen Irish Whiskey,Distillery brand,Powerscourt Estate,Powerscourt Distillery,Ireland,0,https://whiskynet.pl/en/brands/fercullen-irish-whiskey,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,97,Finlaggan,Official brand,—,—,Scotland,1,https://whiskynet.pl/en/brands/finlaggan,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,98,Four Roses,Official brand,Four Roses Distillery LLC,Four Roses Distillery,USA,3,https://whiskynet.pl/en/brands/four-roses-brand,EXACT_MATCH,Four Roses,1.0,APPROVED
whiskynet.pl,brands.csv,99,Fuji Whisky,Distillery brand,Kirin Distillery Company,Fuji Hokuroku Distillery,Japan,0,https://whiskynet.pl/en/brands/fuji-whisky,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,100,Glen Breton Rare,Official brand,Glenora Inn & Distillery Ltd,—,Canada,1,https://whiskynet.pl/en/brands/glen-breton-rare,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,101,Glen Elgin,Distillery brand,Diageo,Glen Elgin,Scotland,0,https://whiskynet.pl/en/brands/glen-elgin,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,102,Glen Garioch,Official brand,Suntory Global Spirits,Glen Garioch,Scotland,1,https://whiskynet.pl/en/brands/glen-garioch-brand,EXACT_MATCH,Glen Garioch,1.0,APPROVED
whiskynet.pl,brands.csv,103,Glen Keith,Official brand,Chivas Brothers,Glen Keith Distillery,Scotland,1,https://whiskynet.pl/en/brands/glen-keith,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,104,Glen Moray,Distillery brand,La Martiniquaise,Glen Moray,Scotland,7,https://whiskynet.pl/en/brands/glen-moray,EXACT_MATCH,Glen Moray,1.0,APPROVED
whiskynet.pl,brands.csv,105,Glen Scotia,Official brand,Loch Lomond Group,Glen Scotia,Scotland,1,https://whiskynet.pl/en/brands/glen-scotia,EXACT_MATCH,Glen Scotia,1.0,APPROVED
whiskynet.pl,brands.csv,106,Glen Spey,Official brand,Diageo,Glen Spey Distillery,Scotland,0,https://whiskynet.pl/en/brands/glen-spey,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,107,Glen Stag,Official brand,Stock Spirits Group,—,Scotland,1,https://whiskynet.pl/en/brands/glen-stag,FUZZY_MATCH,glen scotia,0.8,MANUAL_REVIEW
whiskynet.pl,brands.csv,108,Glen Turner,Official brand,La Martiniquaise,—,Scotland,1,https://whiskynet.pl/en/brands/glen-turner,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,109,Glenalba,Official brand,ALDI,—,Germany,1,https://whiskynet.pl/en/brands/glenalba-brand,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,110,GlenAllachie,Official brand,"GlenAllachie Distillers Co Limited, The",Glenallachie,Scotland,8,https://whiskynet.pl/en/brands/glenallachie,EXACT_MATCH,GlenAllachie,1.0,APPROVED
whiskynet.pl,brands.csv,111,Glenburgie,Distillery brand,Chivas Brothers,Glenburgie Distillery,Scotland,0,https://whiskynet.pl/en/brands/glenburgie,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,112,Glencadam,Official brand,Angus Dundee Distiller,Glencadam Distillery,Scotland,1,https://whiskynet.pl/en/brands/glencadam,EXACT_MATCH,Glencadam,1.0,APPROVED
whiskynet.pl,brands.csv,113,Glendalough Irish,Official brand,Glendalough Distillery Ltd.,Glendalough Distillery,Ireland,2,https://whiskynet.pl/en/brands/glendalough-irish,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,114,GlenDronach,Official brand,Brown-Forman,Glendronach,Scotland,2,https://whiskynet.pl/en/brands/glendronach-brand,FUZZY_MATCH,glendronach ode,0.8462,MANUAL_REVIEW
whiskynet.pl,brands.csv,115,Glenfarclas,Official brand,J. & G. Grant,Glenfarclas,Scotland,7,https://whiskynet.pl/en/brands/glenfarclas,EXACT_MATCH,Glenfarclas,1.0,APPROVED
whiskynet.pl,brands.csv,116,Glenfiddich,Distillery brand,William Grant & Sons,Glenfiddich,Scotland,14,https://whiskynet.pl/en/brands/glenfiddich,EXACT_MATCH,Glenfiddich,1.0,APPROVED
whiskynet.pl,brands.csv,117,Glenglassaugh,Distillery brand,Brown-Forman,Glenglassaugh,Scotland,4,https://whiskynet.pl/en/brands/glenglassaugh,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,118,Glengoyne,Distillery brand,Ian Macleod Distillers,Glengoyne,Scotland,0,https://whiskynet.pl/en/brands/glengoyne,EXACT_MATCH,Glengoyne,1.0,APPROVED
whiskynet.pl,brands.csv,119,Glenlivet,Official brand,Chivas Brothers,Glenlivet,Scotland,2,https://whiskynet.pl/en/brands/the-glenlivet,EXACT_MATCH,Glenlivet,1.0,APPROVED
whiskynet.pl,brands.csv,120,Glenmorangie,Distillery brand,Moët Hennessy,Glenmorangie,Scotland,5,https://whiskynet.pl/en/brands/glenmorangie,EXACT_MATCH,Glenmorangie,1.0,APPROVED
whiskynet.pl,brands.csv,121,"Glenrothes, The",Official brand,Edrington,Glenrothes Distillery,Scotland,0,https://whiskynet.pl/en/brands/glenrothes-the,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,122,Glentauchers,Distillery brand,Chivas Brothers,Glentauchers,Scotland,1,https://whiskynet.pl/en/brands/glentauchers,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,123,Gold Bar,Official brand,Gold Bar Spirits Company,—,USA,1,https://whiskynet.pl/en/brands/gold-bar,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,124,Gordon & MacPhail,Independent bottler,Gordon & MacPhail,—,—,0,https://whiskynet.pl/en/brands/gordon-and-macphail,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,125,Grand Macnish,Official brand,MacDuff International,—,Scotland,1,https://whiskynet.pl/en/brands/grand-macnish-brand,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,126,Grant's,Official brand,William Grant & Sons,—,—,1,https://whiskynet.pl/en/brands/grants,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,127,Great Northern,Distillery brand,John Teeling,Great Northern Distillery,Ireland,0,https://whiskynet.pl/en/brands/great-northern,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,128,Greign,Official brand,—,—,Scotland,1,https://whiskynet.pl/en/brands/greign-brand,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,129,Hakushu,Distillery brand,Suntory Global Spirits,Hakushu Distillery,Japan,0,https://whiskynet.pl/en/brands/hakushu,EXACT_MATCH,Hakushu,1.0,APPROVED
whiskynet.pl,brands.csv,130,Hankey Bannister,Official brand,Inver House Distillers,—,Scotland,2,https://whiskynet.pl/en/brands/hankey-bannister-brand,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,131,Hanyu Whisky,Distillery brand,Toa Shuzo Co.,Hanyu Distillery,Japan,0,https://whiskynet.pl/en/brands/hanyu-whisky,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,132,Hazelburn,Distillery brand,J&A Mitchell & Company,Springbank,—,3,https://whiskynet.pl/en/brands/hazelburn,EXACT_MATCH,Hazelburn,1.0,APPROVED
whiskynet.pl,brands.csv,133,Heaven Hill,Distillery brand,"Heaven Hill Distilleries, Inc",Heaven Hill Distillery,USA,0,https://whiskynet.pl/en/brands/heaven-hill,EXACT_MATCH,Heaven Hill,1.0,APPROVED
whiskynet.pl,brands.csv,134,Hibiki,Official brand,Suntory Global Spirits,—,Japan,1,https://whiskynet.pl/en/brands/hibiki-brand,EXACT_MATCH,Hibiki,1.0,APPROVED
whiskynet.pl,brands.csv,135,Highland Journey,Official brand,Hunter Laing & Company,—,Scotland,1,https://whiskynet.pl/en/brands/highland-journey,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,136,Highland Park,Distillery brand,Edrington,Highland Park,Scotland,12,https://whiskynet.pl/en/brands/highland-park,FUZZY_MATCH,highland park cask,0.8387,MANUAL_REVIEW
whiskynet.pl,brands.csv,137,Hikari,Distillery brand,Hikari Shuzo Co.,Hikari Distillery,Japan,0,https://whiskynet.pl/en/brands/hikari,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,138,Hinch,Official brand,Hinch Distillery Ltd.,Hinch Distillery,Northern Ireland,2,https://whiskynet.pl/en/brands/hinch-irish-whiskey-brand,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,139,Hunter Laing,Independent bottler,Hunter Laing & Company,—,—,0,https://whiskynet.pl/en/brands/hunter-laing,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,140,Ichiro’s Malt,Distillery brand,Venture Whisky Ltd.,Chichibu Distillery,Japan,0,https://whiskynet.pl/en/brands/ichiros-malt,EXACT_MATCH,Ichiro’s Malt,1.0,APPROVED
whiskynet.pl,brands.csv,141,Ikawa,Distillery brand,Tokushu Tochi Co.,Ikawa Distillery,Japan,0,https://whiskynet.pl/en/brands/ikawa,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,142,"Ileach, The",Official brand,The Vintage Malt Whisky Company,—,Scotland,1,https://whiskynet.pl/en/brands/Ileach-brand,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,143,Indri,Official brand,Piccadily Agro Industries Limited,Piccadilly Distillery,India,1,https://whiskynet.pl/en/brands/indri,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,144,"IrishAmerican, Achill Island Whiskey",Distillery brand,Irish American Trading Company,Achill Island Distillery,Ireland,0,https://whiskynet.pl/en/brands/irishamerican-achill-island-whiskey,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,145,Islay Mist,Official brand,MacDuff International,—,Scotland,1,https://whiskynet.pl/en/brands/islay-mist-brand,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,146,Islay Storm,Official brand,Elixir Distillers,—,Scotland,1,https://whiskynet.pl/en/brands/islay-storm-brand,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,147,J.A. Baczewski,Official brand,Altvater Gessler – J.A. Baczewski GmbH,—,Austria,1,https://whiskynet.pl/en/brands/j-a-baczewski-brand,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,148,Jack Daniel’s,Official brand,Brown-Forman,—,USA,4,https://whiskynet.pl/en/brands/jack-daniel-s-brand,FUZZY_MATCH,jack daniel's,0.9231,MANUAL_REVIEW
whiskynet.pl,brands.csv,149,Jameson,Official brand,Irish Distillers,—,Ireland,6,https://whiskynet.pl/en/brands/jameson-brand,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,150,Jim Beam,Distillery brand,Suntory Global Spirits,Jim Beam Distillery,USA,4,https://whiskynet.pl/en/brands/jim-beam,EXACT_MATCH,Jim Beam,1.0,APPROVED
whiskynet.pl,brands.csv,151,John Dewar & Sons,Independent bottler,Bacardi & Company Limited,—,Scotland,0,https://whiskynet.pl/en/brands/john-dewar-and-sons,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,152,Johnnie Walker,Official brand,Diageo,—,Scotland,8,https://whiskynet.pl/en/brands/johnnie-walker,EXACT_MATCH,Johnnie Walker,1.0,APPROVED
whiskynet.pl,brands.csv,153,Jura,Official brand,Whyte & Mackay,Isle of Jura Distillery,Scotland,8,https://whiskynet.pl/en/brands/jura,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,154,Kamet,Official brand,Piccadily Agro Industries Limited,Piccadilly Distillery,India,1,https://whiskynet.pl/en/brands/kamet-brand,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,155,Kamui Whisky,Distillery brand,Kamui Whisky K.K.,Rishiri Distillery,Japan,0,https://whiskynet.pl/en/brands/kamui-whisky,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,156,Kanosuke,Distillery brand,"Komasa Jyozo Co., Ltd.",Kanosuke Distillery,Japan,0,https://whiskynet.pl/en/brands/kanosuke,EXACT_MATCH,Kanosuke,1.0,APPROVED
whiskynet.pl,brands.csv,157,Karuizawa,Distillery brand,Mercian Corporation,Karuizawa Distillery,Japan,0,https://whiskynet.pl/en/brands/karuizawa,EXACT_MATCH,Karuizawa,1.0,APPROVED
whiskynet.pl,brands.csv,158,Kawasaki Whisky,Distillery brand,Kirin Brewery Company (currently Kirin Holdings; historical owner),Kawasaki Distillery,Japan,0,https://whiskynet.pl/en/brands/kawasaki-whisky,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,159,Kensei,Distillery brand,"Kiyokawa Co., Ltd.",Iiyama Mountain Farm Distillery,Japan,0,https://whiskynet.pl/en/brands/kensei,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,160,Kilbeggan,Distillery brand,Suntory Global Spirits,Kilbeggan Distillery,Ireland,2,https://whiskynet.pl/en/brands/kilbeggan,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,161,Kilchoman,Distillery brand,Kilchoman Distillery Company,Kilchoman,Scotland,7,https://whiskynet.pl/en/brands/kilchoman,EXACT_MATCH,Kilchoman,1.0,APPROVED
whiskynet.pl,brands.csv,162,Kilkerran,Official brand,Mitchell's Glengyle Ltd,Glengyle Distillery,Scotland,3,https://whiskynet.pl/en/brands/kilkerran,EXACT_MATCH,Kilkerran,1.0,APPROVED
whiskynet.pl,brands.csv,163,Killarney,Distillery brand,Killarney Brewing & Distilling Co.,Killarney,Ireland,0,https://whiskynet.pl/en/brands/killarney,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,164,Killowen,Distillery brand,Killowen Distillery Ltd.,Killowen Distillery,Northern Ireland,0,https://whiskynet.pl/en/brands/killowen,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,165,Knob Creek,Official brand,Suntory Global Spirits,Jim Beam Distillery,USA,3,https://whiskynet.pl/en/brands/knob-creek,EXACT_MATCH,Knob Creek,1.0,APPROVED
whiskynet.pl,brands.csv,166,Kuju,Distillery brand,"Kuju Distillery Co., Ltd.",Kuju Distillery,Japan,0,https://whiskynet.pl/en/brands/kuju,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,167,Kurayoshi,Distillery brand,"Matsui Shuzo Co., Ltd.",Kurayoshi Distillery,Japan,0,https://whiskynet.pl/en/brands/kurayoshi,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,168,Label 5,Official brand,La Martiniquaise,—,Scotland,1,https://whiskynet.pl/en/brands/label-5,FUZZY_MATCH,label,0.8333,MANUAL_REVIEW
whiskynet.pl,brands.csv,169,Lagavulin,Distillery brand,Diageo,Lagavulin Distillery,Scotland,6,https://whiskynet.pl/en/brands/lagavulin,EXACT_MATCH,Lagavulin,1.0,APPROVED
whiskynet.pl,brands.csv,170,Laphroaig,Distillery brand,Suntory Global Spirits,Laphroaig,Scotland,7,https://whiskynet.pl/en/brands/laphroaig,EXACT_MATCH,Laphroaig,1.0,APPROVED
whiskynet.pl,brands.csv,171,Larceny,Distillery brand,"Heaven Hill Distilleries, Inc",Heaven Hill Distillery,USA,0,https://whiskynet.pl/en/brands/larceny,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,172,Lauder's,Official brand,MacDuff International,—,Scotland,0,https://whiskynet.pl/en/brands/lauders-brand,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,173,Ledaig,Official brand,Distell,Tobermory,Scotland,2,https://whiskynet.pl/en/brands/ledaig,EXACT_MATCH,Ledaig,1.0,APPROVED
whiskynet.pl,brands.csv,174,Lidl,Merchant bottler,—,—,Germany,2,https://whiskynet.pl/en/brands/lidl,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,175,Longrow,Distillery brand,J&A Mitchell & Company,Springbank,—,1,https://whiskynet.pl/en/brands/longrow,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,176,Lux Row Distillers,Independent bottler,—,—,USA,0,https://whiskynet.pl/en/brands/lux-row-distillers-brand,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,177,Macallan,Official brand,Edrington,Macallan,Scotland,2,https://whiskynet.pl/en/brands/macallan,EXACT_MATCH,Macallan,1.0,APPROVED
whiskynet.pl,brands.csv,178,MacArthur’s,Official brand,Inver House Distillers,—,Scotland,1,https://whiskynet.pl/en/brands/macarthurs,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,179,Mackmyra,Official brand,Mackmyra Svensk Whisky AB,Mackmyra Svensk Whisky,Sweden,2,https://whiskynet.pl/en/brands/mackmyra,EXACT_MATCH,Mackmyra,1.0,APPROVED
whiskynet.pl,brands.csv,180,MacNair’s,Official brand,"GlenAllachie Distillers Co Limited, The",—,Scotland,1,https://whiskynet.pl/en/brands/macnairs,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,181,Maker’s Mark,Official brand,Suntory Global Spirits,Maker's Mark Distillery,USA,2,https://whiskynet.pl/en/brands/makers-mark,EXACT_MATCH,Maker’s Mark,1.0,APPROVED
whiskynet.pl,brands.csv,182,Mars,Distillery brand,"Hombo Shuzo Co., Ltd.",Mars Shinshu Distillery,Japan,0,https://whiskynet.pl/en/brands/mars,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,183,Matt D’Arcy,Distillery brand,Matt D’Arcy & Co Ltd,X (bottler),Northern Ireland,0,https://whiskynet.pl/en/brands/matt-darcy,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,184,May Loag,Official brand,Old Carrick Mill Ltd.,—,Ireland,1,https://whiskynet.pl/en/brands/may-loag,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,185,Miltonduff,Distillery brand,Chivas Brothers,Miltonduff,Scotland,0,https://whiskynet.pl/en/brands/miltonduff,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,186,Monkey Shoulder,Official brand,William Grant & Sons,—,Scotland,2,https://whiskynet.pl/en/brands/monkey-shoulder,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,187,Mossburn,Official brand,Mossburn Distillers,—,Scotland,1,https://whiskynet.pl/en/brands/mossburn,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,188,Nagahama,Distillery brand,Nagahama Roman Beer Co.,Nagahama Distillery,Japan,0,https://whiskynet.pl/en/brands/nagahama,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,189,Natterjack Irish Whiskey,Distillery brand,Gortinore Distillery Limited,Gortinore Distillery,Ireland,0,https://whiskynet.pl/en/brands/natterjack-irish-whiskey,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,190,Nc’nean,Distillery brand,Drimnin Distillery Company,Nc’nean,Scotland,0,https://whiskynet.pl/en/brands/ncnean,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,191,Niigata Kameda,Distillery brand,Otani Corporation,Niigata Kameda Distillery,Japan,0,https://whiskynet.pl/en/brands/niigata-kameda,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,192,Nikka Whisky,Official brand,Nikka Whisky Distilling Co Ltd,Miyagikyo Distillery,Japan,4,https://whiskynet.pl/en/brands/nikka-whisky,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,193,Niseko,Distillery brand,"Hakkaisan Brewery Co., Ltd.",Niseko Distillery,Japan,0,https://whiskynet.pl/en/brands/niseko,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,194,Nukuda Whisky,Distillery brand,Nukuda Brewery Co.,Nukuda Brewery,Japan,0,https://whiskynet.pl/en/brands/nukuda-whisky,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,195,Oban,Official brand,Diageo,Oban Distillery,Scotland,3,https://whiskynet.pl/en/brands/oban,EXACT_MATCH,Oban,1.0,APPROVED
whiskynet.pl,brands.csv,196,Octomore,Official brand,Rémy Cointreau,Bruichladdich,Scotland,5,https://whiskynet.pl/en/brands/octomore,EXACT_MATCH,Octomore,1.0,APPROVED
whiskynet.pl,brands.csv,197,Okayama,Distillery brand,"Miyashita Shuzo Co., Ltd.",Okayama Distillery,Japan,0,https://whiskynet.pl/en/brands/okayama,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,198,Old Carrick Mill,Distillery brand,Old Carrick Mill Ltd.,Old Carrick Mill Distillery,Ireland,0,https://whiskynet.pl/en/brands/old-carrick-mill,NEW,,1.0,MANUAL_REVIEW
whiskynet.pl,brands.csv,199,Old Fitzgerald,Distillery brand,"Heaven Hill Distilleries, Inc",Heaven Hill Distillery,USA,0,https://whiskynet.pl/en/brands/old-fitzgerald,EXACT_MATCH,Old Fitzgerald,1.0,APPROVED
