whisky_id,name,class,enrichment_version,source_count,evidence_count,superseded_by
W003777,Kilchoman Machir Bay,parse_fail,1,1,1,W001181
W003777,Kilchoman Machir Bay,parse_fail,1,1,1,W001181
W003777,Kilchoman Machir Bay,parse_fail,1,1,1,W001181
W003778,Kilkerran 12,real_vector,1,1,1,
W003779,Kilkerran Heavily Peated Batch 8,empty_or_null,1,1,1,QUARANTINE-2026-08-16
W003780,Kilkerran Heavily Peated Batch 9,real_vector,1,1,1,W003779
W003781,Knob Creek Bourbon 9Y,real_vector,1,1,1,
W003782,Knob Creek Rye - Small Batch,real_vector,1,1,1,
W003783,Knob Creek Single Barrel Cask Strength Bourbon Whiskey,real_vector,1,1,1,
W003784,Label 5 Classic Black,real_vector,1,1,1,
W003785,Lagavulin 12 - Diageo Special Releases 2022,real_vector,1,1,1,
W003786,Lagavulin 12 Fireside Tales - Diageo Special Releases 2024,real_vector,1,1,1,
W003787,Lagavulin 12 The Ink of Legends - Diageo Special Releases 2023,real_vector,1,1,1,
W003788,Lagavulin 16,real_vector,1,1,1,
W003789,Lagavulin 8,real_vector,1,1,1,
W003791,Laphroaig 10,real_vector,1,1,1,
W003794,Laphroaig PX Cask,real_vector,1,1,1,
W003795,Ledaig 10,real_vector,1,1,1,
W003795,Ledaig 10,real_vector,1,1,1,
W003797,Macallan 12 Double Cask,real_vector,1,1,1,
W003798,Macallan 15 Double Cask,real_vector,1,1,1,
W003803,Maker's Mark Red Wax,real_vector,1,1,1,
W003805,Monkey Shoulder Batch 27,real_vector,1,1,1,
W003806,Monkey Shoulder Smokey Monkey,real_vector,1,1,1,
W003807,Mossburn Speyside Blended Malt,empty_or_null,1,1,1,QUARANTINE-2026-08-16
W003810,Nikka Whisky From The Barrel,real_vector,1,1,1,
W003811,Oban 14,real_vector,1,1,1,
W003812,Oban Distillers Edition 2025,real_vector,1,1,1,
W003813,Octomore 09.1,real_vector,1,1,1,
W003814,Octomore 09.2,real_vector,1,1,1,
W003815,Octomore 10.2,real_vector,1,1,1,
W003817,Old Mull Highland Single Malt Scotch Whisky,real_vector,1,1,1,
W003818,Old Overholt 4 Year Old Straight Rye Whiskey,empty_or_null,1,1,1,QUARANTINE-2026-08-16
W003819,Old Pulteney 12,real_vector,1,1,1,
W003826,Port Askaig 100 Proof,parse_fail,1,1,1,
W003826,Port Askaig 100 Proof,parse_fail,1,1,1,
W003826,Port Askaig 100 Proof,parse_fail,1,1,1,
W003826,Port Askaig 100 Proof,parse_fail,1,1,1,
W003826,Port Askaig 100 Proof,parse_fail,1,1,1,
W003827,Port Askaig 8,real_vector,1,1,1,
W003828,Port Charlotte 10,real_vector,1,1,1,
W003831,Roseisle 14 Years Old Diageo Special Releases 2025,real_vector,1,1,1,
W003834,Scapa Skiren The Orcadian,real_vector,1,1,1,
W003836,Speyburn Bradan Orach,real_vector,1,1,1,
W003837,Springbank 10,real_vector,1,1,1,
W003838,Springbank 12 Cask Strength Batch 26 (2024),real_vector,1,1,1,
W003839,Springbank 12 Cask Strength Batch 27 (2025),real_vector,1,1,1,W003838
W003840,Springbank 15,real_vector,1,1,1,
W003842,Strathearn Heritage Collection,real_vector,1,1,1,
W003844,Talisker 10,real_vector,1,1,1,
W003845,Teeling Whiskey Single Grain,real_vector,1,1,1,
W003846,The Deacon Blended Scotch Whisky,real_vector,1,1,1,
W003848,The Deveron 12,real_vector,1,1,1,
W003850,The Singleton of Dufftown 12 Luscious Nectar,real_vector,1,1,1,
W003851,The Singleton of Dufftown 15 Fruity Decadence,real_vector,1,1,1,
W003852,The Singleton of Dufftown Malt Masters Selection,real_vector,1,1,1,
W003853,The Singleton of Glen Ord 12,all_zero,1,1,1,
W003854,The Singleton of Glendullan 12 Luscious Nectar,real_vector,1,1,1,
W003855,Tobermory 12,real_vector,1,1,1,
W003856,Togouchi Japanese Premium Blended Whisky,real_vector,1,1,1,
W003859,Tomatin Cask Strength Bourbon & Sherry Casks,real_vector,1,1,1,
W003861,Torabhaig Allt Gleann 2nd release,real_vector,1,1,1,
W003864,Wild Turkey 101,real_vector,1,1,1,
W003865,Wild Turkey 101 Kentucky Straight Rye Whiskey,all_zero,1,1,1,
W003866,Wild Turkey 81 Kentucky Straight Bourbon Whiskey,real_vector,1,1,1,
W003867,Wild Turkey Kentucky Spirit Single Barrel Kentucky Straight Bourbon Whiskey,real_vector,1,1,1,
W003868,Wild Turkey Longbranch Kentucky Straight Bourbon Whiskey,empty_or_null,1,1,1,QUARANTINE-2026-08-16
W003869,Wild Turkey Rare Breed Barrel Proof Kentucky Straight Bourbon Whiskey,real_vector,1,1,1,
W003872,Woodford Reserve Distiller's Select - Kentucky Derby 2025,real_vector,1,1,1,
W003875,Yamazaki Distiller's Reserve Japanese Single Malt Whisky,empty_or_null,1,1,1,QUARANTINE-2026-08-16
W003879,Glen Moray Elgin Heritage 15 Year Old Single Malt,real_vector,1,1,1,
W003882,Bruichladdich Classic Laddie,empty_or_null,1,1,1,QUARANTINE-2026-08-16
W003883,Glen Moray Our Classic Single Malt,all_zero,1,1,1,
W003885,Glenfiddich Single Malt Project XX,real_vector,1,1,1,
W003886,Kilchoman Sauternes Cask Matured Single Malt,real_vector,1,1,1,
W003887,J.P. Wisers 10 Year Old Triple Barrel plastic bottle,real_vector,1,1,1,
W003888,Tamnavulin Sherry Cask Single Malt,real_vector,1,1,1,
W003889,Talisker 10 Year Old Single Malt,real_vector,1,1,1,
W003890,Evan Williams Bottled-in-Bond,empty_or_null,1,1,1,QUARANTINE-2026-08-16
W003891,Helsinki Whiskey Rye Malt Islay Whisky Finish Release #18,empty_or_null,1,1,1,QUARANTINE-2026-08-16
W003892,Kilchoman Sanaig Cask Strength Single Malt,real_vector,1,1,1,
W003893,Ballechin 10 YO Heavily Peated,real_vector,1,1,1,
W003894,Ragtime Rye,parse_fail,1,1,1,
W003894,Ragtime Rye,parse_fail,1,1,1,
W003894,Ragtime Rye,parse_fail,1,1,1,
W003894,Ragtime Rye,parse_fail,1,1,1,
W003894,Ragtime Rye,parse_fail,1,1,1,
W003895,The Macallan Rare Cask Single Malt,real_vector,1,1,1,
W003898,Laphroaig Select Single Malt,real_vector,1,1,1,
W003901,Laphroaig 30 Year Old Single Malt,real_vector,1,1,1,
W003902,Bowmore 12 Year Old Single Malt,real_vector,1,1,1,
W003905,The Glenlivet 12 Year Old Single Malt,real_vector,1,1,1,
W003908,Evan William's Single Barrel Vintage,real_vector,1,1,1,
W003909,Ardnahoe Infinite Loch,empty_or_null,1,1,1,QUARANTINE-2026-08-16
W003910,Signatory Vintage Benriach 2013 12 YO,real_vector,1,1,1,
W003912,Cutty Sark Aged 12 Years,real_vector,1,1,1,
W003915,Glen Scotia VYS Exclusive Cask,real_vector,1,1,1,
W003916,Aberlour Double Cask Matured 12 Year Old Single Malt,real_vector,1,1,1,
W003919,Highland Park 25 Year Old 2022 Release Single Malt,real_vector,1,1,1,
W003920,The Macallan A Night on Earth in Jerez De La Frontera Single Malt,real_vector,1,1,1,
W003921,Kamiki Sakura Wood Whisky,real_vector,1,1,1,
W003922,Kamiki Blended Malt Whisky,real_vector,1,1,1,
W003931,Nikka Miyagikyo Discovery Peated Single Malt Whisky,real_vector,1,1,1,
W003933,Lordly Whisky,real_vector,1,1,1,
W003939,Stauning Whisky Rye,empty_or_null,1,1,1,QUARANTINE-2026-08-16
W003940,Fielden Rye Whisky,real_vector,1,1,1,
W003943,Clynelish 10 Year Old,all_zero,1,1,1,
W003944,John Walker & Sons King George V Scotch Whisky,real_vector,1,1,1,
W003945,Crown Royal Whisky,real_vector,1,1,1,
W003946,Amrut Fusion Single Malt Whisky,real_vector,1,1,1,
W003947,Highland Park 15 Year Old,real_vector,1,1,1,
W003948,The Glenlivet 12 Year Old Single Malt Scotch Whisky,real_vector,1,1,1,
W003950,Nikka Whisky Miyagikyo Single Malt,real_vector,1,1,1,
W003951,The Glenlivet 18YO Single Malt Scotch Whisky,empty_or_null,1,1,1,QUARANTINE-2026-08-16
W003952,The Macallan Double Cask 15 yr,real_vector,1,1,1,
W003954,Auchentoshan 12 Year Old Single Malt Scotch Whisky,real_vector,1,1,1,
W003956,Chivas Regal 12 Year Old Scotch Whisky,all_zero,1,1,1,
W003957,J & B Rare Scotch Whisky,real_vector,1,1,1,
W003958,The Macallan Harmony 2025 Release,real_vector,1,1,1,
W3294,Abasolo,real_vector,1,1,1,
W3295,Aber Falls,real_vector,1,1,1,
W3296,Adnams,real_vector,1,1,1,
W3297,Ahascragh,real_vector,1,1,1,
W3298,Akashi,real_vector,1,1,1,
W3299,Alberta,real_vector,1,1,1,
W3299,Alberta,real_vector,1,1,1,
W3299,Alberta,real_vector,1,1,1,
W3299,Alberta,real_vector,1,1,1,
W3299,Alberta,real_vector,1,1,1,
W3299,Alberta,real_vector,1,1,1,
W3299,Alberta,real_vector,1,1,1,
W3299,Alberta,real_vector,1,1,1,
W3299,Alberta,real_vector,1,1,1,
W3299,Alberta,real_vector,1,1,1,
W3299,Alberta,real_vector,1,1,1,
W3299,Alberta,real_vector,1,1,1,
W3299,Alberta,real_vector,1,1,1,
W3299,Alberta,real_vector,1,1,1,
W3299,Alberta,real_vector,1,1,1,
W3299,Alberta,real_vector,1,1,1,
W3299,Alberta,real_vector,1,1,1,
W3299,Alberta,real_vector,1,1,1,
W3299,Alberta,real_vector,1,1,1,
W3299,Alberta,real_vector,1,1,1,
W3299,Alberta,real_vector,1,1,1,
W3299,Alberta,real_vector,1,1,1,
W3301,Amon Amarth,real_vector,1,1,1,
W3302,Amrut,real_vector,1,1,1,
W3303,Angel's Envy,real_vector,1,1,1,
W3304,Armorik,real_vector,1,1,1,
W3305,Athru,real_vector,1,1,1,
W3306,Backyard & Co,real_vector,1,1,1,
W3308,Balcones,real_vector,1,1,1,
W3309,Ballykeefe,real_vector,1,1,1,
W3310,Bankhall,real_vector,1,1,1,
W3311,Basil Hayden's,real_vector,1,1,1,
W3312,Belgrove,real_vector,1,1,1,
W3313,Bernheim Original,real_vector,1,1,1,
W3314,Berry Bros & Rudd,real_vector,1,1,1,
W3315,Bimber,real_vector,1,1,1,
W3316,Bivrost,real_vector,1,1,1,
W3317,Black Gate,real_vector,1,1,1,
W3318,Black Velvet,real_vector,1,1,1,
W3318,Black Velvet,real_vector,1,1,1,
W3318,Black Velvet,real_vector,1,1,1,
W3318,Black Velvet,real_vector,1,1,1,
W3318,Black Velvet,real_vector,1,1,1,
W3318,Black Velvet,real_vector,1,1,1,
W3318,Black Velvet,real_vector,1,1,1,
W3318,Black Velvet,sentinel_10,1,1,1,
W3319,Blackened,real_vector,1,1,1,
W3320,Blanton's,parse_fail,1,1,1,
W3320,Blanton's,parse_fail,1,1,1,
W3320,Blanton's,parse_fail,1,1,1,
W3320,Blanton's,parse_fail,1,1,1,
W3320,Blanton's,parse_fail,1,1,1,
W3322,Blue Spot,real_vector,1,1,1,
W3323,Boann,real_vector,1,1,1,
W3324,Booker's,real_vector,1,1,1,
W3325,Boulder,real_vector,1,1,1,
W3326,Bower Hill,real_vector,1,1,1,
W3327,Breckenridge,real_vector,1,1,1,
W3328,Brenne,real_vector,1,1,1,
W3329,Broger,real_vector,1,1,1,
W3330,Brother's Bond,real_vector,1,1,1,
W3331,Buffalo Trace,real_vector,1,1,1,
W3332,Bulleit,real_vector,1,1,1,
W3333,Bushmills,real_vector,1,1,1,
W3334,"Busker, The",real_vector,1,1,1,
W3335,Canadian Club,real_vector,1,1,1,W001598
W3335,Canadian Club,real_vector,1,1,1,W001598
W3335,Canadian Club,real_vector,1,1,1,W001598
W3335,Canadian Club,real_vector,1,1,1,W001598
W3335,Canadian Club,real_vector,1,1,1,W001598
W3335,Canadian Club,real_vector,1,1,1,W001598
W3335,Canadian Club,real_vector,1,1,1,W001598
W3335,Canadian Club,real_vector,1,1,1,W001598
W3335,Canadian Club,real_vector,1,1,1,W001598
W3335,Canadian Club,real_vector,1,1,1,W001598
W3335,Canadian Club,real_vector,1,1,1,W001598
W3335,Canadian Club,real_vector,1,1,1,W001598
W3335,Canadian Club,real_vector,1,1,1,W001598
W3335,Canadian Club,real_vector,1,1,1,W001598
W3335,Canadian Club,real_vector,1,1,1,W001598
W3336,Cardrona,real_vector,1,1,1,
W3337,Celtic Whisky Distillerie,real_vector,1,1,1,
W3338,"Cheshire, The",real_vector,1,1,1,
W3339,Chichibu,real_vector,1,1,1,
W3340,Chief's Son,real_vector,1,1,1,
W3341,Chinnery,real_vector,1,1,1,
W3342,Chita,real_vector,1,1,1,
W3344,Connemara,real_vector,1,1,1,
W3345,Copper Fox,parse_fail,1,1,1,
W3345,Copper Fox,parse_fail,1,1,1,
W3345,Copper Fox,parse_fail,1,1,1,
W3345,Copper Fox,parse_fail,1,1,1,
W3345,Copper Fox,parse_fail,1,1,1,
W3346,Copperworks,real_vector,1,1,1,
W3347,Corowa,real_vector,1,1,1,
W3348,Cotswolds,real_vector,1,1,1,
W3349,Da Mhile,real_vector,1,1,1,
W3350,Daddy Rack,real_vector,1,1,1,
W3351,Destillerie Ralf Hauer,real_vector,1,1,1,
W3352,Diddly Squat Farm,real_vector,1,1,1,
W3353,Dingle,real_vector,1,1,1,
W3354,Doghouse,real_vector,1,1,1,
W3355,Don Michael,real_vector,1,1,1,
W3356,Dublin's Own,real_vector,1,1,1,
W3357,Dunvilles,real_vector,1,1,1,
W3358,DYC,sentinel_10,1,1,1,
W3358,DYC,sentinel_10,1,1,1,
W3358,DYC,real_vector,1,1,1,
W3358,DYC,real_vector,1,1,1,
W3358,DYC,real_vector,1,1,1,
W3358,DYC,real_vector,1,1,1,
W3358,DYC,real_vector,1,1,1,
W3358,DYC,real_vector,1,1,1,
W3358,DYC,real_vector,1,1,1,
W3358,DYC,real_vector,1,1,1,
W3359,E.H. Taylor,real_vector,1,1,1,
W3360,Eagle Rare,parse_fail,1,1,1,
W3360,Eagle Rare,parse_fail,1,1,1,
W3360,Eagle Rare,parse_fail,1,1,1,
W3360,Eagle Rare,parse_fail,1,1,1,
W3360,Eagle Rare,parse_fail,1,1,1,
W3361,East London Liquor Co.,parse_fail,1,1,1,
W3361,East London Liquor Co.,parse_fail,1,1,1,
W3361,East London Liquor Co.,parse_fail,1,1,1,
W3361,East London Liquor Co.,parse_fail,1,1,1,
W3361,East London Liquor Co.,parse_fail,1,1,1,
W3362,Egan's,real_vector,1,1,1,
W3363,Einar's,real_vector,1,1,1,
W3364,Elijah Craig,real_vector,1,1,1,
W3365,Elsburn,real_vector,1,1,1,
W3366,Elvis,real_vector,1,1,1,
W3367,"English, The",sentinel_10,1,1,1,
W3368,Evan Williams,parse_fail,1,1,1,W001808
W3368,Evan Williams,parse_fail,1,1,1,W001808
W3368,Evan Williams,parse_fail,1,1,1,W001808
W3368,Evan Williams,parse_fail,1,1,1,W001808
W3368,Evan Williams,parse_fail,1,1,1,W001808
W3369,Ezra Brooks,parse_fail,1,1,1,
W3369,Ezra Brooks,parse_fail,1,1,1,
W3369,Ezra Brooks,parse_fail,1,1,1,
W3369,Ezra Brooks,parse_fail,1,1,1,
W3369,Ezra Brooks,parse_fail,1,1,1,
W3370,Fary Lochan,parse_fail,1,1,1,
W3370,Fary Lochan,parse_fail,1,1,1,
W3370,Fary Lochan,parse_fail,1,1,1,
W3370,Fary Lochan,parse_fail,1,1,1,
W3370,Fary Lochan,parse_fail,1,1,1,
W3371,Fielden,real_vector,1,1,1,
W3372,Filliers,real_vector,1,1,1,
W3373,Fleurieu,real_vector,1,1,1,
W3374,Four Roses,real_vector,1,1,1,
W3375,Fuji,real_vector,1,1,1,
W3375,Fuji,real_vector,1,1,1,
W3375,Fuji,real_vector,1,1,1,
W3376,Garavogue,real_vector,1,1,1,
W3377,George Dickel,real_vector,1,1,1,
W3378,Glann ar Mor,all_zero,1,1,1,
W3379,Glen Breton,parse_fail,1,1,1,
W3379,Glen Breton,parse_fail,1,1,1,
W3379,Glen Breton,parse_fail,1,1,1,
W3379,Glen Breton,parse_fail,1,1,1,
W3379,Glen Breton,parse_fail,1,1,1,
W3380,Glendalough,real_vector,1,1,1,
W3381,Goalong,real_vector,1,1,1,
W3382,Godawan,real_vector,1,1,1,
W3383,Gold Spot,real_vector,1,1,1,
W3385,"Gospel, The",real_vector,1,1,1,
W3388,Ha'penny,real_vector,1,1,1,
W3389,Hakushu,real_vector,1,1,1,
W3390,Hammond's,real_vector,1,1,1,
W3391,Hanyu (silent),real_vector,1,1,1,
W3392,Hardenberg,real_vector,1,1,1,
W3393,Heaven Hill,sentinel_10,1,1,1,
W3393,Heaven Hill,sentinel_10,1,1,1,
W3393,Heaven Hill,sentinel_10,1,1,1,
W3394,Heaven's Door,real_vector,1,1,1,
W3395,Hell's Stone,real_vector,1,1,1,
W3396,Hellyers Road,parse_fail,1,1,1,
W3396,Hellyers Road,parse_fail,1,1,1,
W3396,Hellyers Road,parse_fail,1,1,1,
W3396,Hellyers Road,parse_fail,1,1,1,
W3396,Hellyers Road,parse_fail,1,1,1,
W3397,Helsinki Distilling Company,real_vector,1,1,1,
W3398,Henstone,real_vector,1,1,1,
W3399,Hibiki,real_vector,1,1,1,
W3399,Hibiki,real_vector,1,1,1,
W3400,High Coast,parse_fail,1,1,1,
W3400,High Coast,parse_fail,1,1,1,
W3400,High Coast,parse_fail,1,1,1,
W3400,High Coast,parse_fail,1,1,1,
W3400,High Coast,parse_fail,1,1,1,
W3401,High West,parse_fail,1,1,1,
W3401,High West,parse_fail,1,1,1,
W3401,High West,parse_fail,1,1,1,
W3401,High West,parse_fail,1,1,1,
W3401,High West,parse_fail,1,1,1,
W3402,HighGlen,real_vector,1,1,1,
W3403,Highland Park,real_vector,1,1,1,
W3403,Highland Park,real_vector,1,1,1,
W3403,Highland Park,real_vector,1,1,1,
W3403,Highland Park,real_vector,1,1,1,
W3403,Highland Park,real_vector,1,1,1,
W3403,Highland Park,real_vector,1,1,1,
W3404,Hinch,real_vector,1,1,1,
W3405,Horse With No Name,real_vector,1,1,1,
W3406,Hyde,real_vector,1,1,1,
W3406,Hyde,real_vector,1,1,1,
W3406,Hyde,real_vector,1,1,1,
W3406,Hyde,real_vector,1,1,1,
W3406,Hyde,real_vector,1,1,1,
W3406,Hyde,real_vector,1,1,1,
W3406,Hyde,real_vector,1,1,1,
W3406,Hyde,real_vector,1,1,1,
W3406,Hyde,real_vector,1,1,1,
W3406,Hyde,real_vector,1,1,1,
W3406,Hyde,real_vector,1,1,1,
W3406,Hyde,real_vector,1,1,1,
W3406,Hyde,real_vector,1,1,1,
W3406,Hyde,real_vector,1,1,1,
W3406,Hyde,real_vector,1,1,1,
W3406,Hyde,real_vector,1,1,1,
W3406,Hyde,real_vector,1,1,1,
W3406,Hyde,real_vector,1,1,1,
W3406,Hyde,real_vector,1,1,1,
W3406,Hyde,real_vector,1,1,1,
W3406,Hyde,real_vector,1,1,1,
W3406,Hyde,real_vector,1,1,1,
W3406,Hyde,real_vector,1,1,1,
W3406,Hyde,sentinel_10,1,1,1,
W3406,Hyde,real_vector,1,1,1,
W3406,Hyde,real_vector,1,1,1,
W3406,Hyde,real_vector,1,1,1,
W3406,Hyde,real_vector,1,1,1,
W3406,Hyde,real_vector,1,1,1,
W3406,Hyde,real_vector,1,1,1,
W3406,Hyde,real_vector,1,1,1,
W3406,Hyde,sentinel_10,1,1,1,
W3406,Hyde,sentinel_10,1,1,1,
W3407,Indiana Rye,real_vector,1,1,1,
W3408,Indri,sentinel_10,1,1,1,
W3408,Indri,sentinel_10,1,1,1,
W3409,Irish Spot,real_vector,1,1,1,
W3410,"Irishman, The",real_vector,1,1,1,
W3411,Jack Daniel's,real_vector,1,1,1,
W3412,James B. Beam Distilling Co.,real_vector,1,1,1,
W3413,James E Pepper,real_vector,1,1,1,
W3414,Jameson,real_vector,1,1,1,
W3415,Jim Beam,real_vector,1,1,1,
W3415,Jim Beam,real_vector,1,1,1,
W3415,Jim Beam,real_vector,1,1,1,
W3415,Jim Beam,real_vector,1,1,1,
W3415,Jim Beam,real_vector,1,1,1,
W3415,Jim Beam,real_vector,1,1,1,
W3415,Jim Beam,real_vector,1,1,1,
W3415,Jim Beam,sentinel_10,1,1,1,
W3415,Jim Beam,sentinel_10,1,1,1,
W3415,Jim Beam,sentinel_10,1,1,1,
W3415,Jim Beam,sentinel_10,1,1,1,
W3415,Jim Beam,sentinel_10,1,1,1,
W3415,Jim Beam,sentinel_10,1,1,1,
W3416,Johnny Drum,real_vector,1,1,1,
W3417,JP Wiser's,real_vector,1,1,1,
W3418,Judas Priest,parse_fail,1,1,1,
W3418,Judas Priest,parse_fail,1,1,1,
W3418,Judas Priest,parse_fail,1,1,1,
W3418,Judas Priest,parse_fail,1,1,1,
W3418,Judas Priest,parse_fail,1,1,1,
W3419,Kaikyo,real_vector,1,1,1,
W3420,Kaiyo,real_vector,1,1,1,
W3421,Karuizawa (silent),real_vector,1,1,1,
W3422,Kavalan,real_vector,1,1,1,
W3423,Kentucky Owl,parse_fail,1,1,1,
W3423,Kentucky Owl,parse_fail,1,1,1,
W3423,Kentucky Owl,parse_fail,1,1,1,
W3423,Kentucky Owl,parse_fail,1,1,1,
W3423,Kentucky Owl,parse_fail,1,1,1,
W3424,Kilbeggan,real_vector,1,1,1,
W3425,Knob Creek,real_vector,1,1,1,
W3426,Krauss,real_vector,1,1,1,
W3427,Kurayoshi,real_vector,1,1,1,
W3428,Kyro,sentinel_10,1,1,1,
W3428,Kyro,sentinel_10,1,1,1,
W3428,Kyro,sentinel_10,1,1,1,
W3429,"Lakes, The",sentinel_10,1,1,1,
W3429,"Lakes, The",real_vector,1,1,1,
W3430,"Lark Distillery, The",real_vector,1,1,1,
W3431,Launceston,real_vector,1,1,1,
W3432,Le Breuil,parse_fail,1,1,1,
W3432,Le Breuil,parse_fail,1,1,1,
W3432,Le Breuil,parse_fail,1,1,1,
W3432,Le Breuil,parse_fail,1,1,1,
W3432,Le Breuil,parse_fail,1,1,1,
W3433,Leiper's Fork,real_vector,1,1,1,
W3434,Limeburners,all_zero,1,1,1,
W3435,London Distillery Co.,real_vector,1,1,1,
W3436,Lot No. 40,real_vector,1,1,1,
W3437,Ludlow,real_vector,1,1,1,
W3438,Macaloney's,real_vector,1,1,1,
W3439,Mackmyra,real_vector,1,1,1,
W3440,Mars,real_vector,1,1,1,
W3440,Mars,real_vector,1,1,1,
W3440,Mars,real_vector,1,1,1,
W3440,Mars,real_vector,1,1,1,
W3440,Mars,real_vector,1,1,1,
W3440,Mars,real_vector,1,1,1,
W3440,Mars,real_vector,1,1,1,
W3440,Mars,real_vector,1,1,1,
W3440,Mars,real_vector,1,1,1,
W3440,Mars,real_vector,1,1,1,
W3440,Mars,real_vector,1,1,1,
W3441,Masthouse,real_vector,1,1,1,
W3442,MB Roland,real_vector,1,1,1,
W3443,McConnell's,sentinel_10,1,1,1,
W3444,Mccormick,sentinel_10,1,1,1,
W3445,Mercer + Prince,real_vector,1,1,1,
W3446,Michter's,real_vector,1,1,1,
W3447,Midleton,real_vector,1,1,1,
W3448,Milk & Honey,all_zero,1,1,1,
W3449,Morris,real_vector,1,1,1,
W3449,Morris,real_vector,1,1,1,
W3449,Morris,real_vector,1,1,1,
W3449,Morris,real_vector,1,1,1,
W3449,Morris,real_vector,1,1,1,
W3450,Mosgaard,real_vector,1,1,1,
W3451,Myken,real_vector,1,1,1,
W3452,Nantou,real_vector,1,1,1,
W3453,Nevada Distilling,real_vector,1,1,1,
W3454,New Riff,real_vector,1,1,1,
W3456,Nikka,sentinel_10,1,1,1,
W3456,Nikka,sentinel_10,1,1,1,
W3457,Nikka Miyagikyo,real_vector,1,1,1,
W3458,Nikka Taketsuru,real_vector,1,1,1,
W3458,Nikka Taketsuru,real_vector,1,1,1,
W3459,Nikka Yoichi,real_vector,1,1,1,
W3459,Nikka Yoichi,real_vector,1,1,1,
W3460,Okami,real_vector,1,1,1,
W3461,Old Fitzgerald,parse_fail,1,1,1,
W3461,Old Fitzgerald,parse_fail,1,1,1,
W3461,Old Fitzgerald,parse_fail,1,1,1,
W3461,Old Fitzgerald,parse_fail,1,1,1,
W3461,Old Fitzgerald,parse_fail,1,1,1,
W3462,Old Grand-Dad,real_vector,1,1,1,
W3463,Old Potrero,parse_fail,1,1,1,
W3463,Old Potrero,parse_fail,1,1,1,
W3463,Old Potrero,parse_fail,1,1,1,
W3463,Old Potrero,parse_fail,1,1,1,
W3463,Old Potrero,parse_fail,1,1,1,
W3464,Ontake,real_vector,1,1,1,
W3465,Overeem,real_vector,1,1,1,
W3466,Oxford Artisan Whisky,real_vector,1,1,1,
W3467,Pappy Van Winkle,parse_fail,1,1,1,
W3467,Pappy Van Winkle,parse_fail,1,1,1,
W3467,Pappy Van Winkle,parse_fail,1,1,1,
W3467,Pappy Van Winkle,parse_fail,1,1,1,
W3467,Pappy Van Winkle,parse_fail,1,1,1,
W3468,Paul John,parse_fail,1,1,1,
W3468,Paul John,parse_fail,1,1,1,
W3468,Paul John,parse_fail,1,1,1,
W3468,Paul John,parse_fail,1,1,1,
W3468,Paul John,parse_fail,1,1,1,
W3469,Peaky Blinders,real_vector,1,1,1,
W3470,Pearse Lyons,real_vector,1,1,1,
W3471,Peerless,real_vector,1,1,1,
W3472,Penderyn,real_vector,1,1,1,
W3472,Penderyn,real_vector,1,1,1,
W3472,Penderyn,real_vector,1,1,1,
W3473,Pikesville,real_vector,1,1,1,
W3474,"Pogues, The",real_vector,1,1,1,
W3475,Pokeno,real_vector,1,1,1,
W3476,Powers,real_vector,1,1,1,
W3477,Pradlo (Silent),real_vector,1,1,1,
W3478,Prakaan,real_vector,1,1,1,
W3479,Puni,sentinel_10,1,1,1,
W3479,Puni,real_vector,1,1,1,
W3479,Puni,real_vector,1,1,1,
W3480,"Pyrenean Drinks Co., The",real_vector,1,1,1,
W3481,Rabbit Hole,real_vector,1,1,1,
W3482,Rammstein,real_vector,1,1,1,
W3483,Rampur,real_vector,1,1,1,
W3484,Rare Hare,real_vector,1,1,1,
W3485,Rebel,real_vector,1,1,1,
W3485,Rebel,real_vector,1,1,1,
W3485,Rebel,real_vector,1,1,1,
W3485,Rebel,sentinel_10,1,1,1,
W3486,Red Bank,sentinel_10,1,1,1,
W3486,Red Bank,sentinel_10,1,1,1,
W3487,Red Spot,real_vector,1,1,1,
W3488,Redbreast,real_vector,1,1,1,
W3488,Redbreast,real_vector,1,1,1,
W3488,Redbreast,real_vector,1,1,1,
W3489,Riverbourne,real_vector,1,1,1,
W3490,Rosemaund Farm,real_vector,1,1,1,
W3491,Sagamore,real_vector,1,1,1,
W3492,Sailors Home,real_vector,1,1,1,
W3493,Samuel Gelston's,real_vector,1,1,1,
W3494,Santis,sentinel_10,1,1,1,
W3495,Sazerac,real_vector,1,1,1,
W3495,Sazerac,real_vector,1,1,1,
W3495,Sazerac,real_vector,1,1,1,
W3495,Sazerac,real_vector,1,1,1,
W3495,Sazerac,real_vector,1,1,1,
W3495,Sazerac,real_vector,1,1,1,
W3495,Sazerac,real_vector,1,1,1,
W3495,Sazerac,real_vector,1,1,1,
W3495,Sazerac,real_vector,1,1,1,
W3496,Scapegrace,real_vector,1,1,1,
W3497,Scilly Spirit,real_vector,1,1,1,
W3498,Scorpions,real_vector,1,1,1,
W3499,Seagram's,real_vector,1,1,1,
W3499,Seagram's,real_vector,1,1,1,
W3499,Seagram's,real_vector,1,1,1,
W3499,Seagram's,real_vector,1,1,1,
W3500,Sexton,real_vector,1,1,1,
W3501,"Shed Distillery, The",empty_or_null,1,1,1,QUARANTINE-2026-08-16
W3502,Shindo,real_vector,1,1,1,
W3504,Shinobu,real_vector,1,1,1,
W3505,Shirakawa (Silent),empty_or_null,1,1,1,QUARANTINE-2026-08-16
W3510,Slane,real_vector,1,1,1,
